jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
Delaware,10/31/2015,160,,42,,,,11,,,0,29,11
Delaware,11/7/2015,160,,32,,,,,,,0,27,16
Delaware,11/14/2015,161,,40,,,,,,,,34,
Delaware,11/21/2015,167,0,39,,,,,0,,0,33,14
Delaware,11/28/2015,157,,40,,,,,,,0,38,10
Delaware,12/5/2015,146,0,35,,,,11,,,,34,
Delaware,12/12/2015,155,,38,,,0,20,,,,27,
Delaware,12/19/2015,170,,47,,,,14,,,,32,12
Delaware,12/26/2015,154,,32,,10,,11,,,0,28,13
Delaware,1/2/2016,152,,36,,,,14,,,,34,
Delaware,1/9/2016,195,,38,0,10,,17,,,,48,15
Delaware,1/16/2016,189,,45,10,,,13,,,,42,
Delaware,1/23/2016,180,,42,,10,,19,,,,45,13
Delaware,1/30/2016,190,,32,,13,,17,,,,47,13
Delaware,2/6/2016,178,,46,,,,17,0,,0,29,14
Delaware,2/13/2016,171,,42,,,,,,,,44,
Delaware,2/20/2016,178,,52,,,,,,,,36,
Delaware,2/27/2016,162,,42,,,,,,,0,35,10
Delaware,3/5/2016,163,,37,,,,,,,0,37,
Delaware,3/12/2016,190,,40,,,,10,0,,,45,
Delaware,3/19/2016,202,,50,,,,12,,,,50,18
Delaware,3/26/2016,177,,35,,,,12,,,,41,
Delaware,4/2/2016,193,,47,,,,19,,,,40,
Delaware,4/9/2016,159,,36,,,,15,,,,31,
Delaware,4/16/2016,169,,40,,,,10,,,,40,10
Delaware,4/23/2016,176,,37,,11,,13,,,,31,11
Delaware,4/30/2016,147,,37,,,,12,,,0,34,
Delaware,5/7/2016,149,,39,,,,,,,0,29,
Delaware,5/14/2016,169,,38,,,,14,,,,35,11
Delaware,5/21/2016,150,,29,,,,10,,,,32,
Delaware,5/28/2016,176,,42,,,,12,,,,36,
Delaware,6/4/2016,168,,50,,,,,,,0,30,12
Delaware,6/11/2016,173,,53,,,,,,,,37,16
Delaware,6/18/2016,166,,48,,,0,,,,,40,
Delaware,6/25/2016,143,,31,,,,,,,,35,
Delaware,7/2/2016,165,,30,,,,14,,,,31,
Delaware,7/9/2016,163,,40,,,,11,,,,35,
Delaware,7/16/2016,158,,39,,,,,0,,0,30,12
Delaware,7/23/2016,164,,35,,,,11,,,0,43,11
Delaware,7/30/2016,147,,37,,,,10,,,,31,
Delaware,8/6/2016,148,,42,,,,,0,,0,28,11
Delaware,8/13/2016,196,,56,,,,13,,,,39,
Delaware,8/20/2016,171,,38,,,,,,,,53,
Delaware,8/27/2016,151,,43,,,0,,,,,34,
Delaware,9/3/2016,164,,42,,,,,,,0,30,11
Delaware,9/10/2016,186,0,56,,,,,,,,45,
Delaware,9/17/2016,164,,31,,,,,,,,35,
Delaware,9/24/2016,181,,43,,,,15,,,,38,10
Delaware,10/1/2016,164,,37,,,0,11,,,,39,
Delaware,10/8/2016,172,,51,,,,10,,,,37,
Delaware,10/15/2016,159,,30,,10,,,,,,44,16
Delaware,10/22/2016,196,,51,,,,11,,,0,43,14
Delaware,10/29/2016,166,,28,,,,,,,,40,13
Delaware,11/5/2016,181,,47,,,,12,,,,40,
Delaware,11/12/2016,183,0,44,10,,,,,,,33,17
Delaware,11/19/2016,190,,46,,,0,,,,0,51,10
Delaware,11/26/2016,162,,34,,,,,,,,31,13
Delaware,12/3/2016,169,,36,,,,11,,,,40,12
Delaware,12/10/2016,182,,45,,,,,,,,35,12
Delaware,12/17/2016,179,,43,,11,,10,,,,33,
Delaware,12/24/2016,178,,38,,11,0,12,,,,32,13
Delaware,12/31/2016,185,,36,,12,,11,,,,48,11
Delaware,1/7/2017,197,,34,,10,,14,,,,42,13
Delaware,1/14/2017,212,,42,,11,,10,,,0,41,19
Delaware,1/21/2017,206,,34,,12,,14,,,,46,11
Delaware,1/28/2017,194,,45,,,,11,0,,,38,14
Delaware,2/4/2017,191,,40,,,,,,,,38,16
Delaware,2/11/2017,195,,43,,14,,17,,,,35,11
Delaware,2/18/2017,181,,50,,,,,0,,,45,12
Delaware,2/25/2017,177,,38,,,,,,,,48,
Delaware,3/4/2017,178,,30,,,,14,,,,33,12
Delaware,3/11/2017,147,0,27,,,,,,,,27,
Delaware,3/18/2017,203,,51,,,,16,,,,43,14
Delaware,3/25/2017,196,,48,,,,,,,0,40,11
Delaware,4/1/2017,208,,50,,,,,,,0,50,
Delaware,4/8/2017,170,,41,,,,20,0,,0,36,12
Delaware,4/15/2017,178,,27,,,,19,,,,46,11
Delaware,4/22/2017,203,,43,,,,18,,,,43,14
Delaware,4/29/2017,167,,42,,,,,,,0,38,10
Delaware,5/6/2017,161,,36,,,,15,,,0,40,
Delaware,5/13/2017,160,0,32,,,,10,,,,37,
Delaware,5/20/2017,155,,25,,,,,0,,,46,10
Delaware,5/27/2017,141,,40,,,,12,,,,30,
Delaware,6/3/2017,145,,29,,,,,,,,28,14
Delaware,6/10/2017,159,,42,,,,10,0,,,32,10
Delaware,6/17/2017,146,,37,,,,,,,,34,
Delaware,6/24/2017,155,,37,,,,,,,,33,
Delaware,7/1/2017,171,,43,0,11,,,,,,35,11
Delaware,7/8/2017,157,0,38,,,,,,,,32,
Delaware,7/15/2017,161,,41,,,,,0,,0,34,11
Delaware,7/22/2017,167,,38,,,,,,,0,39,12
Delaware,7/29/2017,173,,32,,,,,,,,49,13
Delaware,8/5/2017,153,,33,,,,,0,,,37,13
Delaware,8/12/2017,162,,29,,,,14,,,,35,14
Delaware,8/19/2017,157,,50,,,0,,,,,34,10
Delaware,8/26/2017,170,,46,,,,,,,,34,13
Delaware,9/2/2017,159,0,39,,,0,,,,,35,13
Delaware,9/9/2017,171,,41,,10,,,,,,45,
Delaware,9/16/2017,153,,49,,,0,11,,,0,24,12
Delaware,9/23/2017,154,,43,,,0,,,,0,27,
Delaware,9/30/2017,170,,39,,,,,,,,37,15
Delaware,10/7/2017,167,0,38,,,,,0,,,46,13
Delaware,10/14/2017,178,,42,,,,13,,,0,44,10
Delaware,10/21/2017,155,,26,,,,,,,,35,11
Delaware,10/28/2017,155,,50,,,,10,,,,32,
Delaware,11/4/2017,175,,46,,,,,,,,41,10
Delaware,11/11/2017,165,,38,,,,,,,,39,13
Delaware,11/18/2017,199,,41,,10,,14,,,,37,
Delaware,11/25/2017,204,,44,,,,15,,,,45,12
Delaware,12/2/2017,193,,41,,11,,,,,0,39,14
Delaware,12/9/2017,198,,54,,,,11,,,,42,
Delaware,12/16/2017,196,,38,,10,,12,,,,49,15
Delaware,12/23/2017,219,,52,,10,,,,,,38,13
Delaware,12/30/2017,180,,48,,,,14,0,,0,31,11
Delaware,1/6/2018,221,,42,,10,,10,,,,57,15
Delaware,1/13/2018,188,,40,,,,,,,0,56,11
Delaware,1/20/2018,207,,56,,,,15,,,0,46,10
Delaware,1/27/2018,210,,41,,14,,,,,,57,
Delaware,2/3/2018,172,0,34,,10,,,,,,40,
Delaware,2/10/2018,184,,43,,,13,11,,,0,37,14
Delaware,2/17/2018,216,,51,,10,10,13,,,,51,11
Delaware,2/24/2018,214,,37,,,10,,,,,51,14
Delaware,3/3/2018,190,,35,,,,13,,,0,47,
Delaware,3/10/2018,200,,44,,14,,20,,,,45,
Delaware,3/17/2018,169,,38,,,,,,,,35,13
Delaware,3/24/2018,193,,36,,,,10,,,,46,13
Delaware,3/31/2018,212,,51,,,,14,,,,43,13
Delaware,4/7/2018,179,,37,,,,19,,,,39,
Delaware,4/14/2018,212,,51,,,,16,,,0,44,17
Delaware,4/21/2018,188,,40,,,,10,,,,39,17
Delaware,4/28/2018,167,,34,,,,,,,,40,13
Delaware,5/5/2018,164,,36,,,,,,,,38,11
Delaware,5/12/2018,172,0,41,,11,,10,,,,32,12
Delaware,5/19/2018,178,,36,,,0,14,,,,42,15
Delaware,5/26/2018,188,,41,,15,0,,,,0,33,17
Delaware,6/2/2018,153,,30,,,,10,,,0,36,
Delaware,6/9/2018,190,0,50,,,0,,,,,48,13
Delaware,6/16/2018,165,,39,,,,,,,,38,
Delaware,6/23/2018,173,0,33,,,,,0,,0,40,14
Delaware,6/30/2018,181,,45,,,0,13,,,0,41,10
Delaware,7/7/2018,190,,45,,,,11,,,,43,11
Delaware,7/14/2018,156,0,38,,,0,10,0,,0,29,10
Delaware,7/21/2018,198,,37,,11,,,,,,48,14
Delaware,7/28/2018,160,0,34,,10,,,,,0,39,10
Delaware,8/4/2018,154,0,33,,,,,,,0,29,14
Delaware,8/11/2018,189,,44,,,,12,,,0,41,14
Delaware,8/18/2018,152,,29,,,,10,,,,39,10
Delaware,8/25/2018,187,,47,,,,15,,,0,41,
Delaware,9/1/2018,176,,40,,17,,,,,,42,
Delaware,9/8/2018,156,,22,,,,,,,0,33,11
Delaware,9/15/2018,161,,34,,12,,,,,,33,10
Delaware,9/22/2018,158,,47,,,,,,,,27,12
Delaware,9/29/2018,177,0,31,,,,13,,,,35,15
Delaware,10/6/2018,169,,29,,,,,,,,36,16
Delaware,10/13/2018,185,,52,11,,,,,,,27,14
Delaware,10/20/2018,175,,32,,,,17,,0,0,29,15
Delaware,10/27/2018,165,,43,,,,10,,,,26,13
Delaware,11/3/2018,168,,47,,11,,10,,,,30,
Delaware,11/10/2018,193,,49,,,,12,,,,27,16
Delaware,11/17/2018,219,,50,,13,,20,,,,51,10
Delaware,11/24/2018,170,,38,,,,,,,0,40,11
Delaware,12/1/2018,168,0,32,,10,,,,,,31,15
Delaware,12/8/2018,161,,33,,,,,,,,35,18
Delaware,12/15/2018,186,,33,,,,,,,,54,16
Delaware,12/22/2018,185,,48,,,,,,,0,39,
Delaware,12/29/2018,205,,39,,10,,13,,,,45,10
Delaware,1/5/2019,185,,50,,,,11,,,,37,13
Delaware,1/12/2019,195,,42,,,,,,,,44,14
Delaware,1/19/2019,199,,46,,10,,12,,,0,40,12
Delaware,1/26/2019,186,,33,,,,21,0,,0,35,15
Delaware,2/2/2019,190,,40,,10,,11,,,,48,16
Delaware,2/9/2019,182,,34,,10,,12,,,0,45,
Delaware,2/16/2019,194,,41,,11,,11,,,0,41,10
Delaware,2/23/2019,187,,45,,,,11,,,0,40,
Delaware,3/2/2019,174,,38,,,,,,0,0,39,10
Delaware,3/9/2019,207,0,52,,,,10,,,,56,13
Delaware,3/16/2019,184,,38,,,,10,,,0,45,11
Delaware,3/23/2019,177,,45,,,,,,,,34,17
Delaware,3/30/2019,185,,34,,,,11,0,,,52,
Delaware,4/6/2019,163,,42,,,,,,,,30,13
Delaware,4/13/2019,147,,33,,,,,,,,32,10
Delaware,4/20/2019,183,,45,,,,,,,0,36,17
Delaware,4/27/2019,165,,35,0,,,,,,0,47,
Delaware,5/4/2019,148,,38,,,0,10,,,,29,10
Delaware,5/11/2019,159,,37,,,0,,,,,33,12
Delaware,5/18/2019,163,,30,,,,13,,,,31,12
Delaware,5/25/2019,181,,47,,,0,,,,,44,
Delaware,6/1/2019,195,,47,,,,14,,,0,36,15
Delaware,6/8/2019,158,,39,,,,13,,,,32,
Delaware,6/15/2019,172,,38,,,,,,,,32,16
Delaware,6/22/2019,177,,31,,,,11,,,,40,13
Delaware,6/29/2019,163,,32,,,,,,,,30,14
Delaware,7/6/2019,192,,58,,,,14,,,0,35,
Delaware,7/13/2019,180,,35,,,,,,,,39,15
Delaware,7/20/2019,182,0,49,,,,14,0,,0,29,
Delaware,7/27/2019,154,0,26,,,,,,,0,35,
Delaware,8/3/2019,163,0,30,,,,,,,0,38,16
Delaware,8/10/2019,185,,38,,13,,14,0,,,35,
Delaware,8/17/2019,192,,45,,,,,,,0,48,15
Delaware,8/24/2019,158,,29,,,,,,,,42,
Delaware,8/31/2019,176,,40,,,,,,,0,37,
Delaware,9/7/2019,174,0,53,,,,11,,,0,36,
Delaware,9/14/2019,190,,36,,,,17,,,0,44,11
Delaware,9/21/2019,179,,41,,,0,,,,0,50,11
Delaware,9/28/2019,183,,49,,,,,,,0,35,18
Delaware,10/5/2019,178,,41,,12,,,,,,36,
Delaware,10/12/2019,170,,40,,,,,,,,36,18
Delaware,10/19/2019,162,,38,,,,,,0,,37,10
Delaware,10/26/2019,170,,39,,,,11,,,,32,12
Delaware,11/2/2019,159,0,39,,,,,,,,35,
Delaware,11/9/2019,165,,45,11,,,,,,,36,
Delaware,11/16/2019,172,,38,,,,,,,,37,16
Delaware,11/23/2019,172,,42,,12,0,,,,0,34,16
Delaware,11/30/2019,180,0,32,,,,,,,,39,17
Delaware,12/7/2019,202,0,38,,,,,,,,50,19
Delaware,12/14/2019,201,0,35,,12,,,,,,38,17
Delaware,12/21/2019,179,0,41,,,,,,,,42,11
Delaware,12/28/2019,185,,35,,,,11,,,,46,
District of Columbia,1/4/2014,121,,34,,,,,0,,,30,
District of Columbia,1/11/2014,109,,39,,,,,,,,28,
District of Columbia,1/18/2014,110,,24,,,,,,,,25,
District of Columbia,1/25/2014,103,,23,,,,,,,0,27,
District of Columbia,2/1/2014,107,0,24,,,,,,0,0,33,
District of Columbia,2/8/2014,111,0,28,,0,,,,0,,36,
District of Columbia,2/15/2014,117,,25,,0,,,,,,35,
District of Columbia,2/22/2014,106,,22,,,,,,,,23,
District of Columbia,3/1/2014,94,,18,,,,,,0,,23,
District of Columbia,3/8/2014,106,,25,,,,,0,0,,33,
District of Columbia,3/15/2014,93,0,30,,,0,,,0,0,18,
District of Columbia,3/22/2014,101,,20,,,,,0,0,0,37,
District of Columbia,3/29/2014,103,0,21,,,,0,,0,,32,
District of Columbia,4/5/2014,113,,24,,,,,0,,,31,
District of Columbia,4/12/2014,96,0,18,,,,,0,,0,28,
District of Columbia,4/19/2014,105,,26,,,,,0,,0,29,
District of Columbia,4/26/2014,102,,25,,,,,,0,0,16,
District of Columbia,5/3/2014,103,,21,,,,,,0,0,26,
District of Columbia,5/10/2014,101,,25,,,,,0,0,0,30,
District of Columbia,5/17/2014,92,,19,,,,,0,,,25,
District of Columbia,5/24/2014,98,,25,,,,,,0,0,23,
District of Columbia,5/31/2014,103,0,24,,,0,,,0,,26,
District of Columbia,6/7/2014,105,,23,,0,,,,0,0,24,
District of Columbia,6/14/2014,116,,30,,,,,,0,,31,
District of Columbia,6/21/2014,109,,30,,,,,,,,23,
District of Columbia,6/28/2014,113,,22,0,,,,,0,0,32,
District of Columbia,7/5/2014,86,,23,,,,,0,,0,22,
District of Columbia,7/12/2014,114,,23,,0,,,,,,23,11
District of Columbia,7/19/2014,109,,24,,0,0,,,,,34,
District of Columbia,7/26/2014,104,,17,,0,0,,,,,24,10
District of Columbia,8/2/2014,101,,28,0,,,0,0,0,0,28,
District of Columbia,8/9/2014,89,,23,,,,,0,,0,18,
District of Columbia,8/16/2014,97,,22,0,0,0,,,0,,28,
District of Columbia,8/23/2014,99,,25,,,,,,0,0,28,
District of Columbia,8/30/2014,110,,24,,,,,,0,,34,
District of Columbia,9/6/2014,102,,22,,,,,0,0,,27,
District of Columbia,9/13/2014,99,0,21,,,,,,0,0,22,
District of Columbia,9/20/2014,108,,27,,,,,,,,30,
District of Columbia,9/27/2014,104,,27,,,,,0,0,0,31,
District of Columbia,10/4/2014,100,,32,,,,,0,0,,23,
District of Columbia,10/11/2014,122,0,28,,,,,,,,31,
District of Columbia,10/18/2014,102,,27,,,0,,,,,25,
District of Columbia,10/25/2014,97,,26,,,0,,0,,0,23,10
District of Columbia,11/1/2014,99,0,17,,,,,0,0,,29,
District of Columbia,11/8/2014,103,,31,,,,,,0,,23,
District of Columbia,11/15/2014,94,,24,,,,,0,,0,32,
District of Columbia,11/22/2014,99,0,30,,,0,0,0,,0,24,14
District of Columbia,11/29/2014,102,,20,,,,,,0,,28,
District of Columbia,12/6/2014,106,,28,,,,,,0,,34,
District of Columbia,12/13/2014,126,,24,,,,,,0,,39,
District of Columbia,12/20/2014,116,0,22,,,0,,0,0,,37,
District of Columbia,12/27/2014,110,,25,,,,,,0,,20,
District of Columbia,1/3/2015,133,0,19,,,,,0,0,,37,
District of Columbia,1/10/2015,138,,27,,,,,,,,44,
District of Columbia,1/17/2015,144,,35,,,,,,,0,34,
District of Columbia,1/24/2015,103,0,30,,,,,,,0,34,
District of Columbia,1/31/2015,132,,24,,,,,,,,37,
District of Columbia,2/7/2015,119,,27,0,,0,,,,0,25,
District of Columbia,2/14/2015,121,,17,,,,,,,,43,
District of Columbia,2/21/2015,113,,20,,,,,,,,37,
District of Columbia,2/28/2015,120,,29,,,,,,0,0,30,11
District of Columbia,3/7/2015,99,,19,,,,,,,,25,
District of Columbia,3/14/2015,127,0,27,,,,,,,,39,
District of Columbia,3/21/2015,119,,31,,0,,,,,,29,
District of Columbia,3/28/2015,123,,23,,,,,,,,29,13
District of Columbia,4/4/2015,113,,21,,,,,,,,36,
District of Columbia,4/11/2015,114,,18,,0,,,,,,30,
District of Columbia,4/18/2015,116,,26,,0,,,0,,,34,
District of Columbia,4/25/2015,102,,19,,,,,,,,23,
District of Columbia,5/2/2015,110,,22,,,,,0,0,0,29,10
District of Columbia,5/9/2015,99,,22,,,,,0,0,,26,
District of Columbia,5/16/2015,90,,14,,,,,,,,26,
District of Columbia,5/23/2015,86,,25,,,,,0,,0,17,
District of Columbia,5/30/2015,101,,22,,,,,0,,0,18,
District of Columbia,6/6/2015,90,,23,,0,0,,,0,,20,
District of Columbia,6/13/2015,92,0,31,,,,,0,0,,15,
District of Columbia,6/20/2015,112,,28,,,,,,0,0,19,
District of Columbia,6/27/2015,103,,19,,,,,,0,,20,
District of Columbia,7/4/2015,111,,27,,0,,,0,,,26,
District of Columbia,7/11/2015,112,,31,,0,,,,,,21,11
District of Columbia,7/18/2015,93,,24,,,,,,,,30,
District of Columbia,7/25/2015,104,,32,,,0,,,,,19,
District of Columbia,8/1/2015,101,0,25,,,,,,,0,23,
District of Columbia,8/8/2015,96,,24,,,,,,0,0,22,
District of Columbia,8/15/2015,116,,21,,,,,,0,0,30,
District of Columbia,8/22/2015,121,,27,,,,,,,,19,
District of Columbia,8/29/2015,104,,26,0,,,,,,,25,
District of Columbia,9/5/2015,100,,20,,,,,0,,,19,
District of Columbia,9/12/2015,90,0,14,,,,,0,,,24,
District of Columbia,9/19/2015,105,,16,,0,,0,0,,,25,10
District of Columbia,9/26/2015,100,,28,,,0,,0,0,,22,
District of Columbia,10/3/2015,97,,22,,,,,,,,21,
District of Columbia,10/10/2015,103,,31,,,0,,0,0,0,20,
District of Columbia,10/17/2015,112,,20,,,,,,,,27,11
District of Columbia,10/24/2015,129,,26,,,,0,,,,28,
District of Columbia,10/31/2015,108,0,28,,,0,,,,0,26,
District of Columbia,11/7/2015,112,,19,0,,0,,,0,0,30,
District of Columbia,11/14/2015,103,,27,,,,,0,0,,25,
District of Columbia,11/21/2015,105,,22,,,,,,0,0,23,
District of Columbia,11/28/2015,115,,24,,,,,0,,,21,
District of Columbia,12/5/2015,119,,28,,,,,0,,,25,
District of Columbia,12/12/2015,101,,22,,0,,,0,,,30,
District of Columbia,12/19/2015,113,,32,,,,,,,0,25,
District of Columbia,12/26/2015,102,,19,,,0,,,0,0,22,
District of Columbia,1/2/2016,89,0,17,,,,,,,,22,
District of Columbia,1/9/2016,99,0,20,,,,,0,,0,26,
District of Columbia,1/16/2016,118,,25,,,,,,,0,38,
District of Columbia,1/23/2016,110,,24,,,,,,0,,24,13
District of Columbia,1/30/2016,110,0,27,,,,,,,0,33,
District of Columbia,2/6/2016,122,,17,,,,,,,,35,
District of Columbia,2/13/2016,117,,25,,,,,,,,32,
District of Columbia,2/20/2016,124,,33,,,0,,,0,0,30,
District of Columbia,2/27/2016,93,0,19,,,,,,0,,20,
District of Columbia,3/5/2016,124,,22,,0,,,0,,,40,
District of Columbia,3/12/2016,125,,27,,,,,0,,0,43,
District of Columbia,3/19/2016,104,0,16,,,,,0,0,,32,
District of Columbia,3/26/2016,119,,24,,,,,0,0,,33,
District of Columbia,4/2/2016,125,,27,,,,,,,,32,
District of Columbia,4/9/2016,123,0,25,,,,,0,,,25,
District of Columbia,4/16/2016,108,,28,,,,,,,0,24,
District of Columbia,4/23/2016,127,,22,,,,,,,,34,
District of Columbia,4/30/2016,122,,25,,,0,,,,,31,
District of Columbia,5/7/2016,114,,42,,0,,,,0,,30,
District of Columbia,5/14/2016,96,,18,,,,,0,0,0,21,
District of Columbia,5/21/2016,104,,31,,0,,,,0,0,20,
District of Columbia,5/28/2016,105,,21,0,0,,,0,0,0,28,11
District of Columbia,6/4/2016,99,,29,,,,,,,0,22,
District of Columbia,6/11/2016,124,,23,,,,,,0,0,31,
District of Columbia,6/18/2016,94,,21,,,0,0,0,0,0,29,
District of Columbia,6/25/2016,119,,18,,,,,,,0,38,
District of Columbia,7/2/2016,99,0,27,,,0,,,0,,26,
District of Columbia,7/9/2016,113,,17,0,,,,,,,39,
District of Columbia,7/16/2016,98,0,25,,,,,,0,,27,
District of Columbia,7/23/2016,113,0,26,,,,,,,0,28,10
District of Columbia,7/30/2016,117,,29,,,0,,0,0,0,27,
District of Columbia,8/6/2016,84,,21,,,0,,0,0,0,23,
District of Columbia,8/13/2016,125,,27,,0,,,,,,24,
District of Columbia,8/20/2016,119,,23,,,,0,,,0,28,
District of Columbia,8/27/2016,111,,30,,,,,,0,,20,
District of Columbia,9/3/2016,112,0,24,,,0,,0,,0,28,
District of Columbia,9/10/2016,107,,27,0,0,,,,,0,28,
District of Columbia,9/17/2016,100,,22,,0,,,,0,,28,
District of Columbia,9/24/2016,130,0,24,,,,,,,0,30,11
District of Columbia,10/1/2016,126,,35,,,,,0,,0,24,
District of Columbia,10/8/2016,126,,30,,,,,,,,30,
District of Columbia,10/15/2016,105,,23,,,0,,0,,,27,
District of Columbia,10/22/2016,112,,21,,,,,,0,,28,
District of Columbia,10/29/2016,113,0,33,,,,,,,,28,
District of Columbia,11/5/2016,113,,21,,,,,,,,27,
District of Columbia,11/12/2016,112,,16,,,,,0,,0,27,
District of Columbia,11/19/2016,133,,33,,,,,0,0,,34,
District of Columbia,11/26/2016,123,,20,,0,0,,0,,,25,
District of Columbia,12/3/2016,138,,30,,,,,0,,,36,
District of Columbia,12/10/2016,147,,39,,,,,,,0,38,12
District of Columbia,12/17/2016,119,0,30,,,0,,,,,33,
District of Columbia,12/24/2016,143,,32,,,0,,,,0,40,
District of Columbia,12/31/2016,113,,21,,,,,0,,0,33,
District of Columbia,1/7/2017,131,0,31,,,,,,0,,23,
District of Columbia,1/14/2017,126,0,28,,,,,,,0,32,
District of Columbia,1/21/2017,124,0,19,,,,,,,,30,
District of Columbia,1/28/2017,119,0,27,,,,,0,,,24,
District of Columbia,2/4/2017,128,,21,,,0,,,,0,36,
District of Columbia,2/11/2017,122,0,24,,,,,0,,,33,13
District of Columbia,2/18/2017,147,,32,,,,,,,0,38,
District of Columbia,2/25/2017,125,,34,,,0,,,,,23,
District of Columbia,3/4/2017,133,,19,,,,,,,0,33,
District of Columbia,3/11/2017,135,,18,,,,,0,,,29,
District of Columbia,3/18/2017,114,,27,,,0,,,,0,32,
District of Columbia,3/25/2017,137,,23,,,0,,,,,35,11
District of Columbia,4/1/2017,128,0,35,,,,,0,,,33,
District of Columbia,4/8/2017,118,,24,0,,,,0,,0,34,
District of Columbia,4/15/2017,123,,26,,,,,,,,32,
District of Columbia,4/22/2017,134,,30,,,,,,,,32,
District of Columbia,4/29/2017,134,,26,,,,,,,0,31,
District of Columbia,5/6/2017,111,,29,,,,,0,0,0,18,
District of Columbia,5/13/2017,117,,23,,,,,,0,,29,
District of Columbia,5/20/2017,127,,22,,,,,,0,0,29,
District of Columbia,5/27/2017,97,0,21,,0,,,,0,,27,
District of Columbia,6/3/2017,130,,22,,,,,,,,32,
District of Columbia,6/10/2017,113,,27,0,,,,,,0,18,10
District of Columbia,6/17/2017,103,0,20,,,0,,0,0,,24,
District of Columbia,6/24/2017,105,,26,,,,,,,0,24,
District of Columbia,7/1/2017,128,,20,,,,,,,0,32,
District of Columbia,7/8/2017,111,,23,,0,,,0,0,,25,
District of Columbia,7/15/2017,118,0,22,,,,,,,,31,10
District of Columbia,7/22/2017,106,,27,,0,,,0,,,18,
District of Columbia,7/29/2017,91,0,22,0,,0,,,0,0,30,
District of Columbia,8/5/2017,109,,24,,,,,,0,,26,
District of Columbia,8/12/2017,111,0,27,,0,,,0,,,34,
District of Columbia,8/19/2017,108,,21,,,,,,0,,22,
District of Columbia,8/26/2017,101,,23,,,0,,0,0,0,30,
District of Columbia,9/2/2017,116,,33,,,,,,,,26,
District of Columbia,9/9/2017,107,,24,0,0,,,,,,27,
District of Columbia,9/16/2017,109,,24,,,,,,0,,27,
District of Columbia,9/23/2017,116,0,26,,,,,,,,27,
District of Columbia,9/30/2017,116,,20,,,,,,,0,31,
District of Columbia,10/7/2017,110,,20,,,,,,,,28,
District of Columbia,10/14/2017,122,,33,,,,0,,,,28,
District of Columbia,10/21/2017,117,,24,,0,0,,,,,35,
District of Columbia,10/28/2017,100,,26,0,,,,0,,0,29,
District of Columbia,11/4/2017,95,0,24,,,,,0,0,0,26,
District of Columbia,11/11/2017,121,,31,,,,,,,,32,
District of Columbia,11/18/2017,108,,25,,,0,,0,,,30,
District of Columbia,11/25/2017,112,,33,,,0,,,,0,26,
District of Columbia,12/2/2017,109,,29,,,0,,0,,0,25,
District of Columbia,12/9/2017,126,,26,,,,,,,,34,11
District of Columbia,12/16/2017,118,,27,,,,,,,0,27,
District of Columbia,12/23/2017,133,,32,,,0,,,,0,31,10
District of Columbia,12/30/2017,119,,29,,,,,,0,0,34,
District of Columbia,1/6/2018,155,,24,,,,,,0,,45,
District of Columbia,1/13/2018,156,,30,,,10,,,,,43,
District of Columbia,1/20/2018,120,,30,,,,,,,0,25,
District of Columbia,1/27/2018,135,,29,,,,,,0,,39,
District of Columbia,2/3/2018,139,0,24,,,,,,,,33,12
District of Columbia,2/10/2018,145,,41,,,,,,,0,31,13
District of Columbia,2/17/2018,128,,20,,0,,,0,,,29,12
District of Columbia,2/24/2018,95,,21,,0,,0,,,0,18,
District of Columbia,3/3/2018,124,,30,,,,,,,0,26,
District of Columbia,3/10/2018,111,0,23,,,,,,0,,31,
District of Columbia,3/17/2018,118,0,22,,,,,,,0,33,
District of Columbia,3/24/2018,111,,28,0,,,,,0,0,29,
District of Columbia,3/31/2018,134,,29,,,,,,,0,28,
District of Columbia,4/7/2018,120,,18,,,0,,,0,0,28,
District of Columbia,4/14/2018,115,,33,,,,,0,,,25,
District of Columbia,4/21/2018,109,,13,,,,,,,,28,
District of Columbia,4/28/2018,124,,31,,,,,0,,0,27,
District of Columbia,5/5/2018,134,0,27,,,,,,,,33,
District of Columbia,5/12/2018,106,,22,,,,,0,,,23,
District of Columbia,5/19/2018,101,0,30,,,,,0,0,0,24,
District of Columbia,5/26/2018,116,,30,0,,,,,,0,29,
District of Columbia,6/2/2018,106,0,17,,,0,,,0,,28,
District of Columbia,6/9/2018,113,,25,,0,,,,0,0,32,
District of Columbia,6/16/2018,113,,19,11,0,0,,,0,0,29,
District of Columbia,6/23/2018,105,,24,,,,,0,,,22,
District of Columbia,6/30/2018,121,,21,,0,,,0,,,35,
District of Columbia,7/7/2018,100,,20,,,0,,,0,0,30,
District of Columbia,7/14/2018,112,0,28,,,,,,0,,31,
District of Columbia,7/21/2018,123,,23,,,,,0,,,33,13
District of Columbia,7/28/2018,102,,22,,,,,,,0,24,
District of Columbia,8/4/2018,131,,30,,,0,,,0,,28,
District of Columbia,8/11/2018,109,,31,,,,,,,,29,
District of Columbia,8/18/2018,112,0,23,,0,0,,,,,39,
District of Columbia,8/25/2018,108,,28,,,0,,,0,0,27,
District of Columbia,9/1/2018,94,0,25,,,,,0,,0,24,
District of Columbia,9/8/2018,103,,17,0,,,,,0,,25,
