jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
North Carolina,6/6/2020,1966,33,377,62,94,22,108,23,45,69,319,104,113
North Carolina,6/13/2020,1876,24,370,43,83,22,78,37,37,63,358,88,93
North Carolina,6/20/2020,1938,26,349,63,72,25,92,35,40,87,384,111,87
North Carolina,6/27/2020,1944,32,367,66,88,22,76,33,40,57,389,97,93
North Carolina,7/4/2020,2000,23,408,79,91,21,84,33,36,70,405,101,86
North Carolina,7/11/2020,1977,28,331,55,91,31,79,31,36,87,348,112,120
North Carolina,7/18/2020,2023,21,378,71,79,17,89,22,52,94,381,112,144
North Carolina,7/25/2020,2141,33,388,88,80,20,85,24,39,84,379,131,178
North Carolina,8/1/2020,2084,27,360,74,92,18,88,28,28,88,372,108,194
North Carolina,8/8/2020,2047,38,378,60,96,32,72,26,37,100,399,111,175
North Carolina,8/15/2020,2129,29,405,69,96,29,76,28,43,85,362,103,184
North Carolina,8/22/2020,2062,38,407,67,81,15,94,33,41,87,343,98,186
North Carolina,8/29/2020,1967,29,368,66,83,23,81,31,41,74,354,105,157
North Carolina,9/5/2020,1931,30,361,66,86,27,87,34,36,86,347,119,158
North Carolina,9/12/2020,1736,24,343,62,66,13,87,27,26,61,333,88,120
North Carolina,9/19/2020,1710,28,345,65,59,18,86,21,35,60,342,86,133
North Carolina,9/26/2020,1221,17,224,42,56,18,73,24,24,46,221,68,90
North Carolina,10/3/2020,806,,170,30,34,10,43,,21,32,145,34,51
North Carolina,10/10/2020,468,,101,17,18,,19,,,11,87,14,31
North Carolina,10/17/2020,116,,24,,,0,,0,,,28,,
North Carolina,10/24/2020,22,0,,0,,0,0,0,,,,,
North Carolina,10/31/2020,35,0,,,0,,0,0,0,,,,
North Carolina,11/7/2020,43,,,,,,0,,0,,11,,
North Carolina,11/14/2020,27,,,0,0,0,0,,0,,,,0
North Carolina,11/21/2020,50,0,,,,0,,0,0,10,14,,
North Carolina,11/28/2020,44,0,,0,,0,,0,0,12,,,
North Carolina,12/5/2020,47,,,0,,0,,,0,12,,,0
North Carolina,12/12/2020,70,0,13,0,,0,,,,10,,,
North Carolina,12/19/2020,68,,18,0,,0,,,,11,,,
North Carolina,12/26/2020,52,0,,,,0,0,0,,10,11,,
North Carolina,1/2/2021,47,0,12,0,,0,0,,,,,,0
North Carolina,1/9/2021,39,0,,,,,,0,0,,,,0
North Dakota,1/4/2020,149,,31,,,,,,,,32,,0
North Dakota,1/11/2020,151,,27,,,,,0,,,33,11,0
North Dakota,1/18/2020,171,,32,,12,,,,,,35,11,0
North Dakota,1/25/2020,147,,24,,10,,10,,0,,22,10,0
North Dakota,2/1/2020,130,,27,,12,,,,,,26,,0
North Dakota,2/8/2020,138,,21,,,,,,,,26,,0
North Dakota,2/15/2020,148,,17,,15,,,,,,40,,0
North Dakota,2/22/2020,176,,38,,12,,11,,,,40,10,0
North Dakota,2/29/2020,152,,29,,,,,,,,29,,0
North Dakota,3/7/2020,171,,30,,,,15,,0,,40,,0
North Dakota,3/14/2020,148,,31,,,,,,,,22,11,0
North Dakota,3/21/2020,150,,30,,,11,14,,,,27,,0
North Dakota,3/28/2020,119,,20,,,10,,,,,28,,
North Dakota,4/4/2020,140,,18,,10,,,,,,31,,
North Dakota,4/11/2020,158,,21,,,,,0,,,35,12,
North Dakota,4/18/2020,157,,26,11,12,,,,,,28,,
North Dakota,4/25/2020,158,,30,,,,,,,,25,,10
North Dakota,5/2/2020,148,,24,,,,,,,,22,,
North Dakota,5/9/2020,141,,13,,,,10,,,,35,,10
North Dakota,5/16/2020,153,,25,,,,,,0,,33,,13
North Dakota,5/23/2020,140,,20,,,,,,,,33,,
North Dakota,5/30/2020,143,,27,,,,,,0,,31,,13
North Dakota,6/6/2020,161,,36,,,,,,,,25,10,
North Dakota,6/13/2020,143,,27,,,0,,,,,28,10,
North Dakota,6/20/2020,142,,22,,,,,,,,30,,
North Dakota,6/27/2020,131,,29,,,,,,,,20,,
North Dakota,7/4/2020,117,0,22,,10,,,0,0,0,18,,
North Dakota,7/11/2020,135,,23,,,,,,,,24,,
North Dakota,7/18/2020,134,0,23,,,,,,,,33,,
North Dakota,7/25/2020,132,,27,,,,,,,0,31,,
North Dakota,8/1/2020,139,,22,,,,,,,,24,,
North Dakota,8/8/2020,154,,34,,10,,,,,,28,,
North Dakota,8/15/2020,136,,22,,,,,0,,,29,,14
North Dakota,8/22/2020,132,,27,,,,,,,,30,10,
North Dakota,8/29/2020,141,,28,,,0,,0,,,29,,
North Dakota,9/5/2020,163,,28,,10,,,,,0,33,,11
North Dakota,9/12/2020,143,,27,,10,,,,,,29,12,10
North Dakota,9/19/2020,164,,20,,,,13,,,,32,,16
North Dakota,9/26/2020,176,,29,,,,,,0,,29,,44
North Dakota,10/3/2020,197,,33,,,,17,,,0,27,,52
North Dakota,10/10/2020,238,,40,,,,,,0,,39,,64
North Dakota,10/17/2020,221,,36,,14,,,,,,31,,52
North Dakota,10/24/2020,194,,19,,,,,0,,,27,,58
North Dakota,10/31/2020,244,,25,,11,,,,,,37,,84
North Dakota,11/7/2020,268,,27,,,,10,0,,,35,,105
North Dakota,11/14/2020,254,0,27,,10,,,,,0,33,,119
North Dakota,11/21/2020,269,,23,,,,,,,,33,,128
North Dakota,11/28/2020,240,,22,,,,,,,,26,,111
North Dakota,12/5/2020,266,0,28,,,,,,,,33,,120
North Dakota,12/12/2020,215,,36,,,,,,,0,26,,78
North Dakota,12/19/2020,170,0,27,,,,,,,,24,,54
North Dakota,12/26/2020,120,,22,,,,,0,,,12,,26
North Dakota,1/2/2021,79,,12,,,,,,,,17,,
North Dakota,1/9/2021,67,0,14,,,,,0,,,18,0,
Ohio,1/4/2020,2541,39,468,61,103,55,146,48,40,39,663,131,0
Ohio,1/11/2020,2615,43,508,88,100,59,176,50,46,42,593,137,0
Ohio,1/18/2020,2476,49,490,72,90,54,159,44,46,31,580,144,0
Ohio,1/25/2020,2564,53,496,70,125,39,174,48,54,39,584,130,0
Ohio,2/1/2020,2494,41,517,79,97,46,144,40,41,41,601,139,0
Ohio,2/8/2020,2533,42,463,85,111,54,163,32,45,40,618,142,0
Ohio,2/15/2020,2495,43,459,82,98,66,173,46,40,38,614,144,0
Ohio,2/22/2020,2525,39,490,79,107,58,141,41,47,28,610,133,0
Ohio,2/29/2020,2459,46,478,68,111,57,145,48,37,39,575,143,0
Ohio,3/7/2020,2509,34,496,73,125,52,137,52,43,31,590,123,0
Ohio,3/14/2020,2552,45,456,82,104,77,182,52,38,34,569,146,
Ohio,3/21/2020,2519,43,479,72,120,59,163,51,45,43,595,124,
Ohio,3/28/2020,2509,33,472,95,116,76,159,44,40,33,591,128,40
Ohio,4/4/2020,2572,41,427,97,131,45,171,37,37,22,572,126,114
Ohio,4/11/2020,2630,49,450,83,131,52,160,48,50,29,554,145,162
Ohio,4/18/2020,2654,48,447,78,139,47,141,45,46,44,525,164,254
Ohio,4/25/2020,2832,45,482,94,138,31,125,63,46,45,591,131,266
Ohio,5/2/2020,2734,43,430,93,117,36,130,45,41,29,554,133,306
Ohio,5/9/2020,2616,32,447,92,99,35,120,41,43,27,586,121,269
Ohio,5/16/2020,2685,48,432,86,118,42,131,41,37,31,588,122,240
Ohio,5/23/2020,2661,49,474,81,113,27,114,26,48,35,591,128,244
Ohio,5/30/2020,2525,34,475,79,93,32,119,30,30,34,534,125,168
Ohio,6/6/2020,2594,41,465,83,83,25,120,45,43,32,573,111,171
Ohio,6/13/2020,2421,38,428,85,91,29,97,40,32,37,559,123,111
Ohio,6/20/2020,2401,30,426,67,109,32,100,32,41,38,540,124,91
Ohio,6/27/2020,2423,37,486,70,103,18,126,43,40,28,509,120,83
Ohio,7/4/2020,2525,29,490,81,89,26,111,40,41,40,591,108,91
Ohio,7/11/2020,2512,34,479,86,109,30,111,35,44,38,583,122,111
Ohio,7/18/2020,2535,35,474,72,115,36,121,30,39,40,546,131,109
Ohio,7/25/2020,2502,34,456,73,110,31,113,45,49,31,528,115,167
Ohio,8/1/2020,2618,33,479,83,95,22,117,49,33,44,587,142,171
Ohio,8/8/2020,2579,40,499,82,102,41,114,32,39,49,562,119,149
Ohio,8/15/2020,2580,42,509,71,122,24,108,38,41,37,547,136,166
Ohio,8/22/2020,2585,26,468,63,109,29,125,36,49,47,592,131,158
Ohio,8/29/2020,2645,30,523,84,103,32,111,38,51,50,568,132,168
Ohio,9/5/2020,2418,33,460,76,84,20,118,35,35,52,510,109,152
Ohio,9/12/2020,2549,28,502,88,115,32,112,35,33,77,542,130,136
Ohio,9/19/2020,2470,34,473,73,102,24,131,41,33,71,518,127,111
Ohio,9/26/2020,2623,36,529,67,120,31,128,48,36,104,538,141,123
Ohio,10/3/2020,2596,40,512,82,121,30,125,34,39,82,580,121,118
Ohio,10/10/2020,2648,38,496,81,90,25,118,39,46,106,563,147,143
Ohio,10/17/2020,2633,44,485,84,122,29,123,46,53,107,532,127,173
Ohio,10/24/2020,2672,43,494,78,114,34,115,35,45,131,517,124,212
Ohio,10/31/2020,2728,28,474,82,134,32,129,49,32,145,538,156,263
Ohio,11/7/2020,2987,37,524,88,127,24,142,36,27,151,587,147,374
Ohio,11/14/2020,3027,41,474,86,112,35,132,32,33,128,591,162,466
Ohio,11/21/2020,3154,39,470,104,127,32,123,43,39,181,587,151,622
Ohio,11/28/2020,3421,38,468,101,140,36,132,36,45,203,544,136,829
Ohio,12/5/2020,3537,40,448,94,144,43,129,48,42,172,584,159,958
Ohio,12/12/2020,3367,39,457,84,129,42,105,53,38,223,574,162,826
Ohio,12/19/2020,2681,25,379,70,112,43,114,42,29,225,440,98,616
Ohio,12/26/2020,1935,23,260,48,99,23,81,28,32,242,364,96,294
Ohio,1/2/2021,1441,14,225,38,77,20,62,16,17,211,264,64,194
Ohio,1/9/2021,1085,18,183,13,65,,38,18,14,161,175,47,141
Oklahoma,1/4/2020,900,11,165,22,37,22,73,14,12,,255,40,0
Oklahoma,1/11/2020,823,10,148,20,40,20,71,,14,,246,42,0
Oklahoma,1/18/2020,851,,156,40,35,14,68,,13,,235,45,0
Oklahoma,1/25/2020,803,,169,35,41,13,68,,12,,209,38,0
Oklahoma,2/1/2020,832,15,164,33,45,20,56,,,,204,44,0
Oklahoma,2/8/2020,815,,168,19,27,14,43,10,10,,239,33,0
Oklahoma,2/15/2020,804,13,136,27,32,16,63,,,,217,46,0
Oklahoma,2/22/2020,816,,154,28,38,19,71,,12,,232,33,0
Oklahoma,2/29/2020,829,,159,30,47,22,67,10,,,221,33,0
Oklahoma,3/7/2020,797,,147,28,40,24,55,,12,,243,35,
Oklahoma,3/14/2020,791,,152,27,34,21,62,,,,225,35,0
Oklahoma,3/21/2020,826,16,155,37,26,25,74,,,,205,41,
Oklahoma,3/28/2020,854,15,182,29,38,23,59,10,,,199,39,14
Oklahoma,4/4/2020,783,,143,23,33,28,53,,,,193,32,37
Oklahoma,4/11/2020,856,,149,31,33,14,64,,,,223,35,48
Oklahoma,4/18/2020,798,,136,34,38,15,54,13,11,,204,36,46
Oklahoma,4/25/2020,779,13,138,25,34,11,51,,,,222,28,39
Oklahoma,5/2/2020,759,,158,26,32,10,39,,12,,198,32,44
Oklahoma,5/9/2020,776,,153,35,37,,47,,,,213,34,21
Oklahoma,5/16/2020,733,11,131,28,32,11,44,,,,200,39,11
Oklahoma,5/23/2020,812,,173,23,22,,50,,11,,216,34,17
Oklahoma,5/30/2020,740,,168,27,24,,43,,,,197,39,20
Oklahoma,6/6/2020,786,,160,26,20,11,42,,,,222,41,11
Oklahoma,6/13/2020,770,,170,29,26,,42,11,14,,199,30,12
Oklahoma,6/20/2020,739,,149,24,36,,34,,,,219,32,14
Oklahoma,6/27/2020,764,,155,39,27,,44,,,,206,30,16
Oklahoma,7/4/2020,780,12,155,25,28,,47,,,,191,34,19
Oklahoma,7/11/2020,768,11,149,17,34,,53,,,,199,23,30
Oklahoma,7/18/2020,789,,159,24,31,,43,,,,196,29,45
Oklahoma,7/25/2020,902,,180,33,30,10,45,,11,10,235,34,57
Oklahoma,8/1/2020,877,,154,30,31,,49,,12,,260,32,67
Oklahoma,8/8/2020,812,10,146,29,31,,50,,,17,196,46,69
Oklahoma,8/15/2020,859,15,164,22,26,,59,,11,10,199,46,71
Oklahoma,8/22/2020,875,15,161,32,36,12,42,,,,231,31,65
Oklahoma,8/29/2020,810,,146,29,36,,60,,12,11,179,31,61
Oklahoma,9/5/2020,826,,161,29,27,,47,10,,13,203,22,63
Oklahoma,9/12/2020,798,11,150,23,25,,47,,,,200,33,66
Oklahoma,9/19/2020,786,,133,22,20,,62,,,19,201,47,62
Oklahoma,9/26/2020,905,,182,30,37,,51,,,14,221,25,71
Oklahoma,10/3/2020,841,,166,35,34,,50,,15,18,198,25,65
Oklahoma,10/10/2020,953,11,185,21,26,14,51,,,27,230,42,91
Oklahoma,10/17/2020,849,,137,36,37,,50,,10,25,205,23,99
Oklahoma,10/24/2020,927,,170,22,56,12,64,,,26,199,23,139
Oklahoma,10/31/2020,997,,157,27,46,11,56,,,52,228,42,128
Oklahoma,11/7/2020,996,,143,25,46,13,64,,15,30,231,34,166
Oklahoma,11/14/2020,1023,,139,24,48,16,57,,10,54,213,40,207
Oklahoma,11/21/2020,1072,,161,25,47,11,65,10,,52,209,38,235
Oklahoma,11/28/2020,1063,,144,30,30,10,48,11,11,58,189,37,292
Oklahoma,12/5/2020,1179,,153,27,48,,48,,11,66,199,44,354
Oklahoma,12/12/2020,978,,125,31,39,,46,,,59,188,36,282
Oklahoma,12/19/2020,851,,120,18,32,,44,,,77,194,27,193
Oklahoma,12/26/2020,591,,92,17,24,,28,,11,55,142,16,76
Oklahoma,1/2/2021,338,,58,,11,,23,0,,44,87,,18
Oregon,1/4/2020,737,,159,29,38,15,37,16,11,,139,49,0
Oregon,1/11/2020,764,,183,34,46,12,47,11,,,121,42,0
Oregon,1/18/2020,769,,167,33,37,17,37,,,,140,29,0
Oregon,1/25/2020,745,,146,25,37,18,51,14,,11,139,45,0
Oregon,2/1/2020,728,,155,18,45,13,30,,,17,139,46,0
Oregon,2/8/2020,727,,157,26,35,12,58,10,,,144,43,0
Oregon,2/15/2020,783,,165,23,56,16,42,,,12,156,41,0
Oregon,2/22/2020,733,,161,23,29,12,46,12,11,10,150,33,0
Oregon,2/29/2020,735,,146,21,46,12,39,12,,16,151,40,0
Oregon,3/7/2020,788,,157,22,38,16,39,12,,16,149,49,0
Oregon,3/14/2020,746,10,151,33,43,20,32,17,12,13,141,35,
Oregon,3/21/2020,774,,156,18,41,20,60,,,13,126,39,
Oregon,3/28/2020,768,,141,36,50,11,52,11,,19,148,51,14
Oregon,4/4/2020,778,,161,29,41,16,27,,,23,139,45,24
Oregon,4/11/2020,769,10,172,23,44,12,26,,,13,133,42,24
Oregon,4/18/2020,765,,160,21,41,,52,10,,13,147,34,25
Oregon,4/25/2020,770,10,154,30,43,,31,10,,11,146,51,28
Oregon,5/2/2020,714,,161,25,28,,50,,,16,130,37,13
Oregon,5/9/2020,703,,144,26,28,,40,13,,19,134,36,17
Oregon,5/16/2020,716,,158,18,40,,36,11,,13,144,40,12
Oregon,5/23/2020,744,,165,23,34,,31,,,13,133,47,
Oregon,5/30/2020,748,,149,27,28,,23,13,11,12,161,47,10
Oregon,6/6/2020,683,,136,23,28,,38,12,,12,122,47,
Oregon,6/13/2020,727,,158,24,27,,25,10,,10,143,31,14
Oregon,6/20/2020,731,,165,25,32,,33,,,17,147,45,10
Oregon,6/27/2020,688,,147,25,27,,36,,,18,119,38,13
Oregon,7/4/2020,758,,155,29,36,,36,15,10,,147,47,19
Oregon,7/11/2020,712,,148,30,38,,40,10,,15,108,37,14
Oregon,7/18/2020,758,,167,29,39,,36,,11,,148,34,25
Oregon,7/25/2020,740,,157,25,34,10,38,16,10,14,123,43,24
Oregon,8/1/2020,719,,116,17,39,,34,,,16,139,43,29
Oregon,8/8/2020,767,,161,26,41,,35,,,20,135,34,25
Oregon,8/15/2020,777,,157,26,41,,39,,16,15,146,38,26
Oregon,8/22/2020,787,,166,26,38,,34,,,23,147,30,22
Oregon,8/29/2020,747,,171,24,24,,38,12,11,16,143,53,29
Oregon,9/5/2020,703,,157,29,33,,27,,,14,124,40,17
Oregon,9/12/2020,736,,160,16,39,,38,,,19,139,48,20
Oregon,9/19/2020,789,,174,26,36,,33,,,25,136,53,14
Oregon,9/26/2020,726,,162,29,39,,29,12,,24,143,42,17
Oregon,10/3/2020,730,,162,16,29,,29,,,30,126,45,17
Oregon,10/10/2020,757,,170,19,37,,38,12,,27,134,38,19
Oregon,10/17/2020,713,,130,23,46,,22,11,,28,136,40,28
Oregon,10/24/2020,759,,147,23,43,,44,12,10,29,139,39,24
Oregon,10/31/2020,781,,136,24,39,,30,,,27,151,53,24
Oregon,11/7/2020,822,,170,28,38,,29,,,32,136,45,27
Oregon,11/14/2020,826,,165,27,32,,34,14,,30,156,42,48
Oregon,11/21/2020,816,,142,25,51,,32,15,,37,136,35,75
Oregon,11/28/2020,849,,144,25,47,,36,,,33,150,47,98
Oregon,12/5/2020,883,,158,25,47,11,35,10,,25,156,46,107
Oregon,12/12/2020,833,,158,21,36,,29,,11,25,139,45,103
Oregon,12/19/2020,777,,145,22,48,,24,,,24,145,52,76
Oregon,12/26/2020,521,,109,14,26,,17,,,20,95,36,37
Oregon,1/2/2021,451,,94,13,24,,26,,,25,68,30,26
Oregon,1/9/2021,318,0,53,,30,,,,,18,44,12,13
Pennsylvania,1/4/2020,2783,50,562,65,74,82,135,56,56,67,664,150,0
Pennsylvania,1/11/2020,2845,50,578,78,75,62,152,59,57,67,711,143,0
Pennsylvania,1/18/2020,2861,61,580,76,83,71,140,57,41,63,654,164,0
Pennsylvania,1/25/2020,2792,40,581,83,71,70,127,62,66,55,653,146,0
Pennsylvania,2/1/2020,2803,51,595,79,78,69,134,52,61,47,618,145,0
Pennsylvania,2/8/2020,2780,46,514,78,75,63,144,63,66,52,690,119,0
Pennsylvania,2/15/2020,2805,48,567,76,99,70,149,59,65,43,674,135,0
Pennsylvania,2/22/2020,2696,39,565,77,68,53,144,43,60,58,686,128,0
Pennsylvania,2/29/2020,2765,51,565,78,86,81,128,42,64,63,635,145,0
Pennsylvania,3/7/2020,2772,47,564,94,89,76,159,56,58,61,640,128,0
Pennsylvania,3/14/2020,2822,49,601,70,76,96,149,43,67,62,629,135,0
Pennsylvania,3/21/2020,2596,43,497,62,87,93,128,53,61,47,584,128,
Pennsylvania,3/28/2020,2732,44,534,68,93,78,152,51,66,59,617,138,51
Pennsylvania,4/4/2020,3003,50,517,101,95,70,132,48,63,53,671,135,198
Pennsylvania,4/11/2020,3453,52,529,94,95,75,128,48,69,69,674,169,621
Pennsylvania,4/18/2020,3739,55,537,102,109,69,118,41,71,60,697,132,867
Pennsylvania,4/25/2020,3820,34,552,113,103,52,136,34,61,48,687,145,1004
Pennsylvania,5/2/2020,3560,30,540,87,99,47,127,37,59,38,585,138,901
Pennsylvania,5/9/2020,3435,41,523,66,89,33,101,41,57,47,677,134,799
Pennsylvania,5/16/2020,3280,45,530,84,91,32,88,37,59,45,646,117,665
Pennsylvania,5/23/2020,2971,43,524,74,69,38,100,32,51,42,584,130,474
Pennsylvania,5/30/2020,2789,25,514,81,74,34,106,30,48,33,553,123,327
Pennsylvania,6/6/2020,2723,42,494,80,73,22,105,41,46,64,561,114,248
Pennsylvania,6/13/2020,2571,42,530,65,59,31,101,31,50,48,583,129,174
Pennsylvania,6/20/2020,2618,37,552,76,61,29,102,37,44,68,583,114,150
Pennsylvania,6/27/2020,2558,48,517,64,79,31,85,34,42,46,563,124,124
Pennsylvania,7/4/2020,2592,45,535,73,84,34,98,36,51,53,576,110,108
Pennsylvania,7/11/2020,2675,53,540,70,88,22,104,41,49,60,566,131,104
Pennsylvania,7/18/2020,2557,34,483,81,82,24,105,40,45,62,574,119,92
Pennsylvania,7/25/2020,2532,50,495,74,92,19,101,28,63,58,556,120,86
Pennsylvania,8/1/2020,2642,46,552,88,67,31,101,28,56,68,584,109,91
Pennsylvania,8/8/2020,2534,44,516,57,79,36,105,35,45,58,560,134,117
Pennsylvania,8/15/2020,2658,45,578,81,94,19,101,41,59,59,586,100,107
Pennsylvania,8/22/2020,2631,58,540,75,87,28,98,48,51,60,572,126,89
Pennsylvania,8/29/2020,2581,45,543,75,81,35,108,35,37,61,550,132,90
Pennsylvania,9/5/2020,2599,40,541,76,88,25,110,38,53,50,564,111,64
Pennsylvania,9/12/2020,2611,31,557,76,75,25,96,39,45,60,574,123,82
Pennsylvania,9/19/2020,2608,51,513,80,71,25,97,43,42,58,624,96,75
Pennsylvania,9/26/2020,2665,47,562,84,74,22,99,34,54,39,603,133,74
Pennsylvania,10/3/2020,2661,46,509,80,85,34,93,38,53,67,603,119,109
Pennsylvania,10/10/2020,2748,35,565,70,84,31,109,43,52,56,596,145,128
Pennsylvania,10/17/2020,2652,59,473,77,93,29,102,43,66,72,571,130,128
Pennsylvania,10/24/2020,2744,56,488,80,94,46,103,35,54,82,601,146,143
Pennsylvania,10/31/2020,2708,37,514,62,84,29,95,34,49,74,637,142,174
Pennsylvania,11/7/2020,2908,38,524,79,91,43,121,29,47,118,618,118,271
Pennsylvania,11/14/2020,3038,47,526,73,114,43,109,34,58,103,618,149,375
Pennsylvania,11/21/2020,3261,37,515,71,94,44,112,50,70,86,631,155,578
Pennsylvania,11/28/2020,3559,33,511,91,102,41,115,50,61,115,671,142,808
Pennsylvania,12/5/2020,3755,38,465,88,106,37,107,47,69,139,640,131,1024
Pennsylvania,12/12/2020,4112,50,527,89,95,42,115,51,55,160,710,156,1225
Pennsylvania,12/19/2020,3953,38,483,103,111,43,132,34,48,139,747,137,1141
Pennsylvania,12/26/2020,2938,37,440,80,103,30,91,37,46,164,585,117,620
Pennsylvania,1/2/2021,2590,36,425,78,82,37,80,36,44,144,537,111,410
Pennsylvania,1/9/2021,2161,35,316,60,70,35,85,26,31,137,447,90,331
Rhode Island,1/4/2020,225,,34,,17,,11,0,,,60,,0
Rhode Island,1/11/2020,201,,40,,,,,0,,,47,,0
Rhode Island,1/18/2020,204,,36,10,,,16,,,0,43,10,0
Rhode Island,1/25/2020,199,,28,10,,,,,,0,47,14,0
Rhode Island,2/1/2020,220,,45,11,12,,,,,0,53,,0
Rhode Island,2/8/2020,244,,49,12,12,,12,,,,56,13,0
Rhode Island,2/15/2020,183,0,27,,13,,16,,,,37,,0
Rhode Island,2/22/2020,206,0,48,,,,11,0,,,36,11,0
Rhode Island,2/29/2020,235,,43,,,,,,,,67,13,0
Rhode Island,3/7/2020,253,,52,,15,,12,0,0,0,62,,0
Rhode Island,3/14/2020,196,,48,,,,17,,,,45,,0
Rhode Island,3/21/2020,220,,40,,14,,21,,,0,42,10,0
Rhode Island,3/28/2020,199,,34,,10,0,,,0,,49,12,
Rhode Island,4/4/2020,236,,49,,,,14,,,0,50,,16
Rhode Island,4/11/2020,246,,35,,15,,,,,0,53,,41
Rhode Island,4/18/2020,273,,32,,19,,,,,,46,,78
Rhode Island,4/25/2020,297,0,35,,10,,11,,0,,52,,95
Rhode Island,5/2/2020,332,0,46,,14,,11,,,,44,,117
Rhode Island,5/9/2020,381,,57,,18,,,,,,47,,119
Rhode Island,5/16/2020,302,,45,,,,,,,0,55,,99
Rhode Island,5/23/2020,279,,35,,18,,,,,,35,,88
Rhode Island,5/30/2020,254,,42,,16,0,,,,,44,,61
Rhode Island,6/6/2020,241,,41,11,13,,,,,,52,,44
Rhode Island,6/13/2020,209,,31,11,,0,,,,0,52,,23
Rhode Island,6/20/2020,236,,54,,,,,,0,,45,13,28
Rhode Island,6/27/2020,200,0,41,,,,11,0,,,36,,19
Rhode Island,7/4/2020,177,,34,,,,,,,,37,,15
Rhode Island,7/11/2020,190,,40,,,,,,,,40,,
Rhode Island,7/18/2020,190,,28,,,0,,,,0,43,,
Rhode Island,7/25/2020,173,,46,,,,10,,,0,31,0,
Rhode Island,8/1/2020,200,,42,,,,,,,,47,12,
Rhode Island,8/8/2020,208,,48,,11,0,,,,,42,,
Rhode Island,8/15/2020,211,0,40,,,,13,,,,42,12,
Rhode Island,8/22/2020,198,,53,,13,,,,,0,36,,12
Rhode Island,8/29/2020,187,0,44,,,,10,,0,,46,,
Rhode Island,9/5/2020,207,,38,,10,,,,,,33,,
Rhode Island,9/12/2020,190,,39,,,,11,,,0,39,,
Rhode Island,9/19/2020,194,,41,,,,10,,,,34,,12
Rhode Island,9/26/2020,206,,48,,,,11,,,,47,,
Rhode Island,10/3/2020,218,0,46,,11,,,0,,,46,,
Rhode Island,10/10/2020,214,,42,,,,,,,,45,14,18
Rhode Island,10/17/2020,212,,35,,,,,0,,,42,10,23
Rhode Island,10/24/2020,193,,31,,,,,0,,,37,,18
Rhode Island,10/31/2020,203,,43,,,0,,,,10,38,,20
Rhode Island,11/7/2020,227,,42,,11,,,0,0,,45,,22
Rhode Island,11/14/2020,234,,40,,,,,,,,40,,32
Rhode Island,11/21/2020,221,,36,,,,,,,,48,,38
Rhode Island,11/28/2020,255,0,39,11,11,,,,,,46,10,51
Rhode Island,12/5/2020,246,0,43,,17,,,,,14,36,10,51
Rhode Island,12/12/2020,252,0,27,,16,,,0,,,28,11,90
Rhode Island,12/19/2020,194,0,26,,,,,,,11,34,,51
Rhode Island,12/26/2020,151,,28,,,,,,,,25,,28
Rhode Island,1/2/2021,81,,18,,,,,0,,0,13,,16
Rhode Island,1/9/2021,24,0,,,,0,0,,0,,,,
South Carolina,1/4/2020,1086,14,192,35,54,30,85,19,29,,221,52,0
South Carolina,1/11/2020,1080,24,210,41,55,21,70,33,27,,212,47,0
South Carolina,1/18/2020,1048,14,221,40,39,19,71,18,27,,205,49,0
South Carolina,1/25/2020,1033,18,194,38,51,19,66,25,23,,213,58,0
South Carolina,2/1/2020,1032,20,206,40,40,23,61,14,11,,238,47,0
South Carolina,2/8/2020,1096,20,199,42,45,29,69,25,17,,243,44,0
South Carolina,2/15/2020,1003,23,196,27,50,27,57,16,15,19,210,40,0
South Carolina,2/22/2020,1035,17,199,32,57,13,74,20,20,12,219,52,0
South Carolina,2/29/2020,1044,22,198,38,44,20,75,15,22,11,222,43,0
South Carolina,3/7/2020,1133,11,217,36,61,25,61,27,19,16,239,69,0
South Carolina,3/14/2020,1103,15,214,35,60,16,59,26,23,,223,61,0
South Carolina,3/21/2020,1067,15,212,31,60,18,56,16,13,,236,58,
South Carolina,3/28/2020,1038,13,216,31,47,21,59,27,30,10,205,49,17
South Carolina,4/4/2020,1048,14,187,44,56,15,60,21,18,15,212,37,35
South Carolina,4/11/2020,1138,12,200,45,53,14,52,20,17,11,227,57,51
South Carolina,4/18/2020,1049,15,175,36,57,15,59,22,17,13,215,56,43
South Carolina,4/25/2020,1023,14,195,23,45,11,61,10,15,15,204,54,61
South Carolina,5/2/2020,1032,17,197,33,49,17,53,17,17,18,190,58,61
South Carolina,5/9/2020,1060,22,206,42,33,15,45,21,20,,210,49,69
South Carolina,5/16/2020,1109,15,199,35,46,10,69,12,12,11,203,57,65
South Carolina,5/23/2020,1045,17,209,42,35,,53,14,14,11,200,61,56
South Carolina,5/30/2020,1048,17,181,35,34,,55,15,13,13,189,50,60
South Carolina,6/6/2020,1037,16,196,23,50,14,59,14,19,,205,47,58
South Carolina,6/13/2020,1078,14,209,33,50,12,55,20,19,12,188,43,41
South Carolina,6/20/2020,1052,,185,48,47,,56,13,18,,189,63,52
South Carolina,6/27/2020,1099,11,187,38,41,11,49,21,20,,220,65,76
South Carolina,7/4/2020,1196,13,203,27,60,,63,11,18,,258,53,114
