jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
Kentucky,5/16/2020,993,16,170,27,31,13,54,20,15,15,207,40,48
Kentucky,5/23/2020,992,14,210,31,24,11,65,13,16,13,203,29,46
Kentucky,5/30/2020,986,23,188,31,31,16,52,13,15,12,203,36,39
Kentucky,6/6/2020,915,17,179,27,26,14,56,15,15,13,177,31,38
Kentucky,6/13/2020,1000,14,202,26,36,11,47,15,21,18,219,53,41
Kentucky,6/20/2020,964,20,196,27,29,11,48,13,17,11,207,48,24
Kentucky,6/27/2020,933,16,184,19,30,18,38,12,11,15,194,43,33
Kentucky,7/4/2020,986,12,161,24,20,12,69,15,23,,230,34,27
Kentucky,7/11/2020,1044,20,187,26,41,14,58,12,14,17,249,37,33
Kentucky,7/18/2020,931,18,176,20,34,,48,16,20,22,194,55,31
Kentucky,7/25/2020,961,17,213,18,24,12,44,10,16,15,193,45,42
Kentucky,8/1/2020,1025,17,185,33,28,11,59,10,14,18,220,52,44
Kentucky,8/8/2020,999,22,188,28,32,15,53,17,12,13,208,43,49
Kentucky,8/15/2020,1010,13,204,29,31,10,62,12,17,,219,42,55
Kentucky,8/22/2020,1071,28,189,20,40,15,54,17,19,,213,46,70
Kentucky,8/29/2020,996,20,179,36,25,,67,24,21,20,203,43,61
Kentucky,9/5/2020,1044,14,199,26,38,14,56,19,19,16,201,40,70
Kentucky,9/12/2020,996,13,195,44,21,23,52,16,19,11,186,45,62
Kentucky,9/19/2020,991,25,186,34,23,11,51,13,18,10,202,44,53
Kentucky,9/26/2020,1041,20,200,26,27,16,78,15,19,12,223,37,64
Kentucky,10/3/2020,946,18,170,29,30,,51,11,18,15,200,38,50
Kentucky,10/10/2020,1002,14,210,29,31,,50,,13,12,208,39,77
Kentucky,10/17/2020,1033,19,221,21,34,16,57,17,10,11,218,39,83
Kentucky,10/24/2020,1071,13,226,32,33,11,51,11,,16,229,41,115
Kentucky,10/31/2020,958,16,189,28,31,,49,25,,17,188,33,105
Kentucky,11/7/2020,940,13,171,20,31,,59,,20,13,184,38,110
Kentucky,11/14/2020,753,13,145,24,32,,49,10,,,142,24,92
Kentucky,11/21/2020,383,,74,,,,20,12,10,,82,17,38
Louisiana,1/5/2019,901,27,189,35,34,10,46,23,25,13,240,41,0
Louisiana,1/12/2019,919,27,155,38,44,11,42,29,24,16,232,51,0
Louisiana,1/19/2019,980,24,201,31,48,22,60,26,19,17,230,67,0
Louisiana,1/26/2019,947,16,179,37,37,16,49,26,32,16,245,41,0
Louisiana,2/2/2019,947,18,203,31,32,15,48,23,24,16,225,67,0
Louisiana,2/9/2019,959,32,192,30,39,19,57,24,31,13,210,47,0
Louisiana,2/16/2019,934,18,213,25,46,21,43,13,26,16,230,47,0
Louisiana,2/23/2019,945,26,183,31,41,21,51,17,15,14,245,41,0
Louisiana,3/2/2019,912,23,171,21,40,18,58,26,21,13,217,48,0
Louisiana,3/9/2019,889,28,197,25,45,19,47,19,23,14,214,49,0
Louisiana,3/16/2019,938,25,190,37,42,20,40,18,23,,244,50,0
Louisiana,3/23/2019,927,27,164,39,43,25,46,17,28,,238,48,0
Louisiana,3/30/2019,929,20,186,21,35,16,64,20,19,14,212,56,0
Louisiana,4/6/2019,893,22,177,27,38,13,39,26,20,,235,45,0
Louisiana,4/13/2019,853,22,165,30,50,,56,16,21,15,202,40,0
Louisiana,4/20/2019,840,20,160,26,47,15,36,16,19,,223,42,0
Louisiana,4/27/2019,914,25,181,24,51,15,47,13,25,,252,44,0
Louisiana,5/4/2019,864,19,173,25,51,10,37,21,18,14,206,37,0
Louisiana,5/11/2019,874,23,189,31,42,,37,15,19,10,217,46,0
Louisiana,5/18/2019,823,13,156,21,44,15,35,14,24,16,199,41,0
Louisiana,5/25/2019,799,12,176,24,40,10,45,17,19,13,184,36,0
Louisiana,6/1/2019,872,25,186,18,44,10,40,14,24,10,210,47,0
Louisiana,6/8/2019,921,26,179,34,50,,35,20,22,12,252,49,0
Louisiana,6/15/2019,869,20,198,27,47,,40,16,19,,199,48,0
Louisiana,6/22/2019,837,18,177,25,33,10,39,19,20,14,212,40,0
Louisiana,6/29/2019,834,20,195,23,41,,34,15,21,11,218,36,0
Louisiana,7/6/2019,842,17,170,21,39,10,43,20,12,,220,42,0
Louisiana,7/13/2019,865,20,182,34,38,,30,16,25,,212,58,0
Louisiana,7/20/2019,818,18,169,27,36,,36,20,12,14,235,31,0
Louisiana,7/27/2019,808,29,163,23,31,10,41,16,18,10,186,39,0
Louisiana,8/3/2019,804,21,190,19,33,12,24,17,17,11,200,42,0
Louisiana,8/10/2019,844,20,173,35,38,,43,17,13,,201,42,0
Louisiana,8/17/2019,852,22,175,28,36,,28,22,21,15,202,39,0
Louisiana,8/24/2019,812,15,177,25,49,12,42,15,15,12,208,42,0
Louisiana,8/31/2019,900,28,181,29,37,12,46,19,14,15,214,55,0
Louisiana,9/7/2019,802,13,177,33,40,12,29,17,22,,182,37,0
Louisiana,9/14/2019,878,21,180,22,35,10,38,25,18,,221,40,0
Louisiana,9/21/2019,888,17,185,34,49,,36,20,13,13,223,47,0
Louisiana,9/28/2019,797,29,173,25,33,,43,21,,14,187,29,0
Louisiana,10/5/2019,791,16,172,16,36,11,28,20,22,,206,37,0
Louisiana,10/12/2019,880,16,178,26,44,10,35,23,17,,230,55,0
Louisiana,10/19/2019,915,29,210,22,48,11,28,29,12,11,227,48,0
Louisiana,10/26/2019,863,20,184,25,33,12,30,24,17,22,214,49,0
Louisiana,11/2/2019,821,19,169,22,38,16,44,19,19,,186,49,0
Louisiana,11/9/2019,962,22,200,34,43,15,38,23,20,12,222,46,0
Louisiana,11/16/2019,952,18,210,39,47,14,36,26,20,11,214,43,0
Louisiana,11/23/2019,896,16,172,25,39,13,47,17,20,14,220,59,0
Louisiana,11/30/2019,896,23,172,33,45,10,47,21,21,21,222,47,0
Louisiana,12/7/2019,998,30,191,37,54,13,36,30,16,17,236,53,0
Louisiana,12/14/2019,915,22,180,35,36,13,49,21,23,11,231,56,0
Louisiana,12/21/2019,971,38,195,29,46,,51,26,24,18,215,61,0
Louisiana,12/28/2019,893,31,158,26,44,14,45,16,22,10,198,43,0
Louisiana,1/4/2020,926,21,183,30,39,17,44,24,15,12,241,57,0
Louisiana,1/11/2020,965,22,162,33,52,29,63,18,17,13,257,60,0
Louisiana,1/18/2020,957,14,180,30,48,21,43,23,30,22,224,56,0
Louisiana,1/25/2020,969,30,173,32,46,23,61,17,19,13,240,38,0
Louisiana,2/1/2020,974,32,193,36,33,16,50,21,26,19,234,55,0
Louisiana,2/8/2020,956,21,177,38,41,17,47,25,27,11,248,43,0
Louisiana,2/15/2020,950,16,181,33,46,21,56,26,19,14,226,48,0
Louisiana,2/22/2020,949,18,166,32,42,21,50,32,22,17,256,47,
Louisiana,2/29/2020,992,23,185,42,47,27,55,28,11,19,260,44,
Louisiana,3/7/2020,961,23,168,26,47,20,53,24,23,19,242,51,
Louisiana,3/14/2020,993,24,159,39,39,21,53,20,27,14,231,53,0
Louisiana,3/21/2020,953,19,180,38,48,24,56,24,17,17,231,29,40
Louisiana,3/28/2020,1229,29,183,56,52,21,60,42,21,15,245,38,180
Louisiana,4/4/2020,1386,23,188,44,49,23,54,36,22,11,242,56,368
Louisiana,4/11/2020,1525,22,172,56,66,29,54,28,26,,267,56,434
Louisiana,4/18/2020,1358,17,166,33,49,18,48,25,20,14,267,61,380
Louisiana,4/25/2020,1245,14,171,39,57,18,47,18,22,14,217,39,313
Louisiana,5/2/2020,1169,16,167,37,42,16,46,22,21,10,220,41,253
Louisiana,5/9/2020,1125,23,150,28,40,17,46,14,18,,229,45,225
Louisiana,5/16/2020,1101,12,167,34,39,14,47,21,26,,243,39,159
Louisiana,5/23/2020,1053,15,183,40,44,,44,22,13,14,241,45,111
Louisiana,5/30/2020,1052,16,183,31,52,,38,22,17,15,220,69,107
Louisiana,6/6/2020,1011,19,176,27,47,14,43,22,13,11,214,53,100
Louisiana,6/13/2020,948,25,162,33,32,,37,16,21,11,215,44,68
Louisiana,6/20/2020,999,16,168,22,52,,48,17,19,21,220,46,76
Louisiana,6/27/2020,992,19,205,32,42,,41,23,17,17,204,56,67
Louisiana,7/4/2020,979,21,152,35,43,12,52,18,17,12,209,45,74
Louisiana,7/11/2020,1048,25,172,32,53,17,43,21,18,19,207,52,109
Louisiana,7/18/2020,1138,16,172,34,36,11,42,17,23,13,272,48,142
Louisiana,7/25/2020,1200,19,177,35,42,14,35,21,30,14,254,47,207
Louisiana,8/1/2020,1192,18,192,46,46,12,42,25,28,,205,59,219
Louisiana,8/8/2020,1220,23,199,42,60,17,44,26,17,13,216,54,228
Louisiana,8/15/2020,1163,22,182,41,39,20,40,26,16,17,239,38,190
Louisiana,8/22/2020,1102,22,151,33,52,,32,22,27,18,225,47,174
Louisiana,8/29/2020,1075,21,172,32,43,,40,14,27,18,225,48,147
Louisiana,9/5/2020,1063,21,177,35,51,13,34,18,18,,231,59,103
Louisiana,9/12/2020,997,30,161,32,44,12,42,24,23,13,203,44,106
Louisiana,9/19/2020,998,19,185,38,45,14,35,20,13,,212,54,79
Louisiana,9/26/2020,942,21,177,35,50,10,43,12,24,13,190,53,70
Louisiana,10/3/2020,959,19,193,28,55,11,34,26,15,,190,51,66
Louisiana,10/10/2020,961,26,177,23,45,,32,19,21,11,211,44,68
Louisiana,10/17/2020,902,24,144,21,47,,45,22,20,12,200,53,64
Louisiana,10/24/2020,866,21,173,19,49,,48,18,16,12,203,50,46
Louisiana,10/31/2020,772,17,141,27,38,10,31,18,19,,186,47,54
Louisiana,11/7/2020,738,19,141,25,35,,28,13,16,,183,36,60
Louisiana,11/14/2020,616,11,137,15,30,,34,10,16,,148,35,32
Louisiana,11/21/2020,310,,68,,11,,12,,,,85,12,18
Maine,1/5/2019,310,0,80,,,13,16,,,,59,21,0
Maine,1/12/2019,285,,66,,,,21,,,0,55,11,0
Maine,1/19/2019,321,,61,12,10,10,17,,,,67,14,0
Maine,1/26/2019,309,,62,11,13,13,21,,,,66,13,0
Maine,2/2/2019,271,0,55,,,,23,,,0,61,14,0
Maine,2/9/2019,295,,64,,12,,19,,,0,61,16,0
Maine,2/16/2019,283,0,59,,16,,21,,,0,55,12,0
Maine,2/23/2019,314,,62,,,,32,,,,69,14,0
Maine,3/2/2019,291,,62,,,,24,,,0,58,,0
Maine,3/9/2019,331,,62,15,11,10,30,,,0,77,12,0
Maine,3/16/2019,298,,58,10,,11,25,,,,54,13,0
Maine,3/23/2019,312,,79,14,,,28,,,,55,13,0
Maine,3/30/2019,328,0,74,13,11,11,26,,,,60,17,0
Maine,4/6/2019,298,,53,10,14,10,21,,,0,63,20,0
Maine,4/13/2019,294,,67,11,,,19,,,,50,14,0
Maine,4/20/2019,284,,58,,15,,14,,,0,57,13,0
Maine,4/27/2019,294,0,57,10,13,,23,,,,52,17,0
Maine,5/4/2019,287,,62,,13,,18,,,,64,10,0
Maine,5/11/2019,295,,58,13,10,0,20,12,,0,62,12,0
Maine,5/18/2019,253,,65,,,,11,,,,48,10,0
Maine,5/25/2019,261,0,59,,14,,30,,0,,41,14,0
Maine,6/1/2019,262,,54,,10,,20,,,,55,12,0
Maine,6/8/2019,262,0,78,10,16,,13,,,0,44,,0
Maine,6/15/2019,279,0,77,10,12,,26,,,,46,11,0
Maine,6/22/2019,274,,51,,10,,21,,,,66,,0
Maine,6/29/2019,256,,55,10,11,,27,,,,53,10,0
Maine,7/6/2019,294,,70,,13,,15,,,0,46,17,0
Maine,7/13/2019,254,,68,,,,16,,0,,45,10,0
Maine,7/20/2019,275,,72,,12,,22,0,,0,39,19,0
Maine,7/27/2019,269,,57,,,,22,,,0,53,15,0
Maine,8/3/2019,274,,62,12,,,20,0,,0,51,10,0
Maine,8/10/2019,260,0,62,,11,,20,,,,42,12,0
Maine,8/17/2019,277,0,60,13,,,15,,,0,57,10,0
Maine,8/24/2019,278,,77,14,10,,20,,0,0,49,,0
Maine,8/31/2019,272,,58,13,,,13,,,,52,12,0
Maine,9/7/2019,266,0,62,11,,,14,,,0,54,18,0
Maine,9/14/2019,260,0,57,,13,,16,,,0,55,15,0
Maine,9/21/2019,293,0,70,,,,16,,,,72,,0
Maine,9/28/2019,287,0,73,,12,,17,,,,57,,0
Maine,10/5/2019,267,,61,,,,19,,,,51,,0
Maine,10/12/2019,280,,66,10,10,,15,,,,52,14,0
Maine,10/19/2019,277,,77,,,,15,,,0,59,10,0
Maine,10/26/2019,299,0,63,12,17,,16,,,,49,,0
Maine,11/2/2019,309,0,70,16,,,14,,,,69,14,0
Maine,11/9/2019,277,0,68,,,,10,,,,57,,0
Maine,11/16/2019,309,0,70,,13,,13,,10,0,62,13,0
Maine,11/23/2019,289,0,63,10,12,,19,,,0,63,13,0
Maine,11/30/2019,273,,62,,12,,21,,,0,59,,0
Maine,12/7/2019,280,0,56,,16,,20,,,0,69,14,0
Maine,12/14/2019,299,0,69,12,13,,16,,,,53,,0
Maine,12/21/2019,273,0,66,12,12,,21,,,0,50,13,0
Maine,12/28/2019,288,,55,12,12,,24,,,,61,14,0
Maine,1/4/2020,320,0,65,,14,,16,,,,65,17,0
Maine,1/11/2020,318,0,68,,,,26,,,,66,13,0
Maine,1/18/2020,295,,57,12,,,20,,,,64,13,0
Maine,1/25/2020,308,0,60,11,15,,22,,,0,58,,0
Maine,2/1/2020,288,0,62,,,,16,,,,66,,0
Maine,2/8/2020,316,0,57,14,11,11,23,11,,0,53,10,0
Maine,2/15/2020,329,,80,10,10,,17,,,,63,11,0
Maine,2/22/2020,299,,64,,,,31,,,,73,16,0
Maine,2/29/2020,292,,65,,10,,26,,,,46,23,0
Maine,3/7/2020,313,,64,13,10,,21,,,,63,22,0
Maine,3/14/2020,301,0,69,,,17,22,,,0,56,18,0
Maine,3/21/2020,277,0,76,,,,14,,,,60,13,0
Maine,3/28/2020,279,,65,,13,,25,,,0,46,,
Maine,4/4/2020,300,0,53,10,17,11,20,,,,57,13,
Maine,4/11/2020,304,,55,,13,,20,,,,57,12,12
Maine,4/18/2020,310,,69,13,,,20,,,0,52,12,10
Maine,4/25/2020,285,0,64,,,,12,,,,48,14,18
Maine,5/2/2020,277,0,64,,11,0,16,,,0,53,16,
Maine,5/9/2020,293,0,53,17,14,,24,,,,59,13,
Maine,5/16/2020,256,0,62,,15,,16,,,,57,13,
Maine,5/23/2020,267,,56,,15,,17,,,,48,,
Maine,5/30/2020,302,,76,10,12,,14,,,,47,15,13
Maine,6/6/2020,255,,48,,12,,13,,,0,58,,
Maine,6/13/2020,254,0,64,10,,,,,,,46,13,
Maine,6/20/2020,275,,65,,10,,16,,,,54,16,
Maine,6/27/2020,299,0,75,11,10,,15,,,,53,,
Maine,7/4/2020,280,,62,11,12,,26,,,,50,,
Maine,7/11/2020,289,,75,11,10,,,,0,,57,20,
Maine,7/18/2020,294,,63,,,,13,,,0,60,13,
Maine,7/25/2020,282,,68,,14,,15,,,0,52,,
Maine,8/1/2020,283,,59,16,,,,,,,58,13,
Maine,8/8/2020,276,0,60,,,,15,,,0,50,,
Maine,8/15/2020,280,0,64,,12,,15,,,,54,15,
Maine,8/22/2020,312,,64,14,20,,13,,,,61,20,
Maine,8/29/2020,285,0,69,,13,,10,,,,54,13,
Maine,9/5/2020,289,,68,,,,13,,,,62,14,
Maine,9/12/2020,319,,75,14,,,15,,,,65,11,
Maine,9/19/2020,299,,68,11,14,,10,,,,63,16,
Maine,9/26/2020,309,,66,,13,,21,,,,62,19,
Maine,10/3/2020,289,0,55,16,10,,16,,,,61,14,
Maine,10/10/2020,302,0,62,14,12,,19,,,,54,,
Maine,10/17/2020,275,,70,,16,,13,,0,,42,11,
Maine,10/24/2020,275,0,59,,,,14,,,,53,14,
Maine,10/31/2020,273,,75,,12,,10,,,,60,13,
Maine,11/7/2020,330,,68,12,13,,16,,,19,66,14,
Maine,11/14/2020,322,,59,,15,,22,,,19,62,11,13
Maine,11/21/2020,281,0,58,15,,,14,,,,63,11,16
Maryland,1/5/2019,1043,20,195,35,33,22,51,15,11,,255,67,0
Maryland,1/12/2019,1001,21,212,42,25,17,45,11,11,,211,60,0
Maryland,1/19/2019,983,13,220,34,21,14,44,,16,,237,54,0
Maryland,1/26/2019,1027,25,219,37,15,17,44,19,19,,240,53,0
Maryland,2/2/2019,1106,28,222,32,20,21,61,14,19,,242,74,0
Maryland,2/9/2019,1062,20,219,40,27,21,36,10,21,,231,59,0
Maryland,2/16/2019,954,16,207,22,23,26,47,14,16,,223,50,0
Maryland,2/23/2019,940,15,211,26,20,22,45,,19,,212,59,0
Maryland,3/2/2019,1090,20,198,43,18,23,49,,23,,259,55,0
Maryland,3/9/2019,1033,23,209,40,19,22,57,10,11,,255,51,0
Maryland,3/16/2019,1037,15,238,28,18,21,50,13,17,,223,61,0
Maryland,3/23/2019,1043,26,207,26,14,28,70,14,19,,257,55,0
Maryland,3/30/2019,1024,25,207,28,24,22,47,14,21,,223,52,0
Maryland,4/6/2019,1049,,249,26,17,19,54,20,19,,230,53,0
Maryland,4/13/2019,998,22,193,36,21,19,45,,12,,207,62,0
Maryland,4/20/2019,986,15,182,35,25,18,41,12,14,,256,54,0
Maryland,4/27/2019,942,19,204,23,21,20,42,14,17,,224,45,0
Maryland,5/4/2019,1012,20,225,29,19,18,30,22,,,240,56,0
Maryland,5/11/2019,898,14,185,23,18,15,35,,11,,209,47,0
Maryland,5/18/2019,932,14,207,14,14,11,36,,13,,241,44,0
Maryland,5/25/2019,917,13,205,30,22,14,40,,,,220,46,0
Maryland,6/1/2019,900,13,196,22,20,15,35,10,15,,214,59,0
Maryland,6/8/2019,889,17,189,22,19,12,49,,14,,192,49,0
Maryland,6/15/2019,967,21,210,30,19,16,47,12,13,,211,54,0
Maryland,6/22/2019,934,14,208,26,15,11,24,10,10,,224,55,0
Maryland,6/29/2019,920,12,207,28,25,20,44,,14,,194,55,0
Maryland,7/6/2019,907,24,205,28,21,14,37,11,11,,210,51,0
Maryland,7/13/2019,878,16,220,27,14,14,42,14,11,,177,55,0
Maryland,7/20/2019,956,17,207,31,20,,40,14,19,,226,48,0
Maryland,7/27/2019,915,10,199,20,21,10,33,14,14,,234,42,0
Maryland,8/3/2019,899,,202,19,22,13,34,17,13,,231,45,0
Maryland,8/10/2019,930,20,230,28,26,,39,,19,,192,57,0
Maryland,8/17/2019,902,15,193,19,26,12,33,10,20,,205,57,0
Maryland,8/24/2019,878,14,201,19,10,13,27,11,12,,190,55,0
Maryland,8/31/2019,916,13,205,27,16,18,39,15,12,,208,55,0
Maryland,9/7/2019,926,13,198,28,16,,28,10,13,,212,50,0
Maryland,9/14/2019,883,,187,28,11,,30,,,,239,58,0
Maryland,9/21/2019,906,13,195,21,20,,33,11,14,,207,65,0
Maryland,9/28/2019,916,16,212,27,18,10,39,11,,,227,48,0
Maryland,10/5/2019,891,,192,20,13,11,28,12,16,,209,50,0
Maryland,10/12/2019,940,11,205,26,19,,33,13,15,,200,62,0
Maryland,10/19/2019,983,19,197,25,20,,43,,12,,227,64,0
Maryland,10/26/2019,988,15,228,29,26,19,37,,15,,225,75,0
Maryland,11/2/2019,940,16,192,32,23,11,46,12,12,,211,65,0
Maryland,11/9/2019,1000,18,228,37,19,14,31,15,13,,234,55,0
Maryland,11/16/2019,1026,16,215,29,24,12,41,,13,,230,67,0
Maryland,11/23/2019,1036,15,212,34,20,15,37,17,,,255,68,0
Maryland,11/30/2019,1023,10,228,39,22,17,42,17,12,,254,57,0
Maryland,12/7/2019,975,13,206,35,21,12,29,,,,229,62,0
Maryland,12/14/2019,1003,22,198,40,25,15,48,,14,,240,68,0
Maryland,12/21/2019,962,13,192,26,19,15,56,17,15,,213,61,0
Maryland,12/28/2019,1054,28,179,29,20,16,50,,13,,256,72,0
Maryland,1/4/2020,1049,14,213,41,21,33,38,13,12,,249,58,0
Maryland,1/11/2020,1035,14,205,34,19,22,46,,,,265,73,0
Maryland,1/18/2020,988,14,191,26,27,22,42,15,17,,229,69,0
Maryland,1/25/2020,1003,18,212,29,27,24,41,10,15,,236,52,0
Maryland,2/1/2020,1034,15,200,31,20,23,38,15,16,,243,73,0
Maryland,2/8/2020,1004,18,218,28,20,20,51,,15,,242,60,0
Maryland,2/15/2020,1019,18,216,34,17,25,47,13,20,,246,51,0
Maryland,2/22/2020,973,12,191,37,21,24,50,15,16,,214,51,0
Maryland,2/29/2020,1082,14,222,30,26,27,51,12,14,,233,71,0
Maryland,3/7/2020,1049,20,217,22,20,28,51,12,24,,224,58,0
Maryland,3/14/2020,1006,26,188,32,20,33,43,,12,,240,62,0
Maryland,3/21/2020,1064,22,204,27,26,30,66,14,12,,232,53,
Maryland,3/28/2020,1092,18,221,36,20,39,48,11,14,,228,68,18
Maryland,4/4/2020,1191,23,208,44,34,32,55,11,14,,245,70,83
Maryland,4/11/2020,1353,21,225,44,26,30,47,12,14,,274,58,198
Maryland,4/18/2020,1357,18,197,36,32,27,50,12,14,,273,57,282
Maryland,4/25/2020,1538,16,209,59,30,26,40,14,14,,269,68,361
Maryland,5/2/2020,1521,14,214,29,24,21,51,15,18,,269,58,399
Maryland,5/9/2020,1446,17,215,41,26,,43,14,16,,242,64,385
Maryland,5/16/2020,1428,10,208,56,18,20,50,,11,,229,60,357
Maryland,5/23/2020,1334,20,213,39,23,19,40,10,16,,243,55,275
Maryland,5/30/2020,1263,18,193,27,22,13,40,18,17,13,237,57,261
Maryland,6/6/2020,1167,17,191,34,25,16,33,,,10,228,56,212
Maryland,6/13/2020,1155,17,200,32,21,15,34,,15,,230,48,172
Maryland,6/20/2020,1069,20,199,26,15,13,37,,20,,221,43,114
Maryland,6/27/2020,1030,11,207,23,17,11,34,,16,,230,57,102
Maryland,7/4/2020,1049,15,214,33,21,,33,12,16,,232,42,73
Maryland,7/11/2020,1031,26,195,28,27,13,33,,16,,225,53,60
Maryland,7/18/2020,1025,11,206,36,17,12,26,10,11,,222,58,53
Maryland,7/25/2020,1000,11,216,22,16,,36,12,10,,225,44,61
Maryland,8/1/2020,1066,13,242,41,16,14,31,11,13,14,229,56,61
Maryland,8/8/2020,1006,27,184,28,18,,30,,11,,233,55,60
Maryland,8/15/2020,1061,16,209,31,20,13,35,,10,19,223,53,52
Maryland,8/22/2020,1002,16,191,26,15,,42,13,,,231,55,47
Maryland,8/29/2020,1036,25,219,37,16,16,47,13,,13,228,65,44
Maryland,9/5/2020,1043,14,200,35,14,11,40,,,11,238,40,48
Maryland,9/12/2020,992,16,195,32,17,,30,,14,16,216,58,27
Maryland,9/19/2020,985,16,180,33,18,,27,,11,14,237,52,42
Maryland,9/26/2020,1068,24,214,33,27,18,34,,18,22,234,53,40
Maryland,10/3/2020,1069,18,212,33,24,10,33,,13,16,247,60,35
Maryland,10/10/2020,1076,19,210,41,27,17,31,,11,25,219,70,45
Maryland,10/17/2020,1040,20,223,37,18,15,27,,,27,231,62,33
Maryland,10/24/2020,1091,15,221,38,17,12,43,,19,32,238,64,55
Maryland,10/31/2020,1051,23,195,36,33,11,32,10,12,35,226,56,55
Maryland,11/7/2020,1044,18,193,26,28,12,30,11,15,45,251,54,68
Maryland,11/14/2020,1028,20,188,22,28,16,25,14,14,48,219,52,79
Maryland,11/21/2020,924,16,182,20,22,14,18,14,,53,202,63,82
Massachusetts,1/5/2019,1207,18,241,32,34,27,69,18,29,17,244,49,0
Massachusetts,1/12/2019,1265,24,251,21,39,35,72,23,32,16,248,55,0
Massachusetts,1/19/2019,1291,22,287,27,57,41,65,14,25,13,262,54,0
Massachusetts,1/26/2019,1273,17,257,34,38,37,67,19,33,22,283,55,0
Massachusetts,2/2/2019,1268,22,254,26,41,41,78,22,33,16,263,43,0
Massachusetts,2/9/2019,1245,20,255,25,55,48,69,28,33,21,231,37,0
Massachusetts,2/16/2019,1270,26,271,29,36,49,66,23,18,21,265,46,0
Massachusetts,2/23/2019,1204,17,245,29,35,33,63,19,22,21,234,62,0
Massachusetts,3/2/2019,1277,17,243,30,23,48,54,22,23,22,262,66,0
Massachusetts,3/9/2019,1198,23,235,26,32,24,56,21,27,22,256,57,0
Massachusetts,3/16/2019,1151,19,233,37,35,29,65,20,27,21,236,47,0
Massachusetts,3/23/2019,1112,16,257,32,39,19,50,16,32,10,219,47,0
Massachusetts,3/30/2019,1225,17,265,24,28,30,80,30,20,11,226,51,0
Massachusetts,4/6/2019,1213,23,257,30,41,30,57,14,29,17,266,44,0
Massachusetts,4/13/2019,1167,23,237,26,31,34,73,19,25,10,230,41,0
Massachusetts,4/20/2019,1218,30,241,25,38,22,57,17,25,20,273,46,0
Massachusetts,4/27/2019,1087,17,225,33,34,28,47,18,26,16,214,44,0
Massachusetts,5/4/2019,1104,16,228,21,44,23,45,26,26,20,213,50,0
Massachusetts,5/11/2019,1081,19,249,21,17,15,53,22,16,14,212,41,0
Massachusetts,5/18/2019,1045,15,255,28,20,23,57,19,22,15,202,36,0
Massachusetts,5/25/2019,1068,16,226,22,33,21,65,17,18,19,193,46,0
Massachusetts,6/1/2019,1095,23,228,30,32,17,48,21,18,,219,58,0
Massachusetts,6/8/2019,1099,16,270,26,23,27,55,15,25,12,211,42,0
Massachusetts,6/15/2019,1045,13,230,27,21,15,51,24,24,14,203,44,0
Massachusetts,6/22/2019,1062,19,260,27,29,23,60,14,28,15,210,33,0
Massachusetts,6/29/2019,1080,18,250,24,22,13,63,18,19,13,198,54,0
Massachusetts,7/6/2019,1107,21,247,35,11,18,47,19,20,15,240,33,0
Massachusetts,7/13/2019,1067,17,254,24,31,20,55,24,28,10,214,46,0
Massachusetts,7/20/2019,1038,14,249,13,30,18,49,12,20,17,197,37,0
Massachusetts,7/27/2019,1103,19,237,30,28,14,46,20,30,14,233,41,0
Massachusetts,8/3/2019,1038,11,261,24,23,22,42,15,10,14,210,45,0
Massachusetts,8/10/2019,1090,20,241,23,36,12,43,19,19,19,202,52,0
Massachusetts,8/17/2019,1032,21,252,21,18,14,49,20,27,13,195,58,0
Massachusetts,8/24/2019,1061,19,234,21,29,16,46,15,28,14,230,50,0
Massachusetts,8/31/2019,1075,15,271,20,45,18,46,27,13,12,200,52,0
Massachusetts,9/7/2019,1033,25,244,28,25,13,42,22,25,14,180,42,0
Massachusetts,9/14/2019,1070,22,222,29,35,21,50,16,29,15,193,54,0
Massachusetts,9/21/2019,1083,,232,30,33,18,50,21,23,13,235,40,0
Massachusetts,9/28/2019,1114,19,253,26,33,14,47,19,36,13,205,43,0
Massachusetts,10/5/2019,1122,14,245,29,32,20,44,24,28,,205,47,0
Massachusetts,10/12/2019,1096,20,253,23,22,19,50,18,24,18,199,36,0
Massachusetts,10/19/2019,1128,19,249,22,32,22,56,21,22,15,199,46,0
Massachusetts,10/26/2019,1162,,245,27,25,14,54,17,36,18,244,45,0
Massachusetts,11/2/2019,1108,20,244,21,22,23,46,18,20,11,235,54,0
Massachusetts,11/9/2019,1117,17,254,22,30,19,48,14,28,16,243,34,0
Massachusetts,11/16/2019,1130,13,279,24,41,18,49,13,24,15,221,41,0
Massachusetts,11/23/2019,1231,21,280,29,29,23,50,23,28,17,234,63,0
Massachusetts,11/30/2019,1204,19,249,32,32,22,57,27,36,10,274,45,0
Massachusetts,12/7/2019,1284,19,270,26,28,20,53,29,25,18,272,64,0
Massachusetts,12/14/2019,1179,24,239,32,35,12,61,19,34,18,234,41,0
Massachusetts,12/21/2019,1148,17,253,26,43,26,50,18,29,21,233,51,0
Massachusetts,12/28/2019,1205,17,238,27,25,27,59,29,26,14,265,53,0
Massachusetts,1/4/2020,1238,23,260,33,30,34,57,18,32,21,222,52,0
