jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
District of Columbia,8/25/2018,111,,28,,,0,,,0,0,27,
District of Columbia,9/1/2018,95,0,25,,,,,0,,0,24,
District of Columbia,9/8/2018,104,,17,0,,,,,0,,25,
District of Columbia,9/15/2018,116,0,22,,,,,,,0,29,
District of Columbia,9/22/2018,112,,23,,,,,,0,0,35,
District of Columbia,9/29/2018,127,0,30,,,,,0,,,24,
District of Columbia,10/6/2018,105,0,22,,0,0,,0,0,0,28,
District of Columbia,10/13/2018,119,0,33,,,,,,0,,21,
District of Columbia,10/20/2018,127,,37,0,,0,,0,,0,26,
District of Columbia,10/27/2018,139,,34,,,,,,0,,34,11
District of Columbia,11/3/2018,119,,29,,,,0,,,,27,
District of Columbia,11/10/2018,125,,31,,,0,,,,,29,
District of Columbia,11/17/2018,108,,27,,,,,0,,0,24,
District of Columbia,11/24/2018,120,0,21,,,,,,,0,31,12
District of Columbia,12/1/2018,108,0,19,,,,,0,,,30,11
District of Columbia,12/8/2018,106,0,22,,,,,0,,,37,
District of Columbia,12/15/2018,123,0,21,,,,,,0,,24,
District of Columbia,12/22/2018,138,,23,,0,,,,0,,41,
District of Columbia,12/29/2018,103,,20,,,0,,0,,,33,
Florida,1/4/2014,2101,25,463,67,59,39,130,32,22,49,497,108
Florida,1/11/2014,3877,45,853,107,93,73,249,47,73,73,958,188
Florida,1/18/2014,3800,44,851,122,92,72,230,63,81,71,926,193
Florida,1/25/2014,3849,49,886,108,108,74,271,41,76,59,938,193
Florida,2/1/2014,3841,51,874,113,96,77,239,45,66,73,979,185
Florida,2/8/2014,3944,48,879,122,105,69,280,49,96,84,952,196
Florida,2/15/2014,3779,51,807,119,115,85,282,46,80,62,883,190
Florida,2/22/2014,3836,39,938,100,98,69,244,56,52,70,897,189
Florida,3/1/2014,3691,37,821,104,104,44,225,44,71,64,877,179
Florida,3/8/2014,3825,47,852,119,114,62,241,47,64,73,931,194
Florida,3/15/2014,3610,44,821,104,103,58,226,42,66,80,858,164
Florida,3/22/2014,3840,51,835,114,117,61,240,68,70,58,972,197
Florida,3/29/2014,3622,45,852,112,122,52,211,40,70,62,876,165
Florida,4/5/2014,3690,62,874,105,97,50,220,48,58,79,892,176
Florida,4/12/2014,3527,44,815,118,107,41,212,38,46,60,837,181
Florida,4/19/2014,3614,38,844,96,93,53,248,41,57,58,858,196
Florida,4/26/2014,3632,60,819,109,99,40,239,49,60,66,857,209
Florida,5/3/2014,3578,39,817,112,94,40,218,43,62,55,882,178
Florida,5/10/2014,3589,34,843,99,100,49,234,49,46,58,840,163
Florida,5/17/2014,3453,30,807,100,82,50,188,50,68,66,855,186
Florida,5/24/2014,3612,46,876,123,102,51,245,39,67,58,824,195
Florida,5/31/2014,3439,36,773,88,109,54,202,51,55,62,851,182
Florida,6/7/2014,3508,29,794,104,104,47,234,44,54,54,830,170
Florida,6/14/2014,3554,28,833,118,129,48,213,29,61,67,846,176
Florida,6/21/2014,3434,48,810,84,113,30,200,39,51,64,836,170
Florida,6/28/2014,3500,52,813,114,98,39,196,35,46,63,851,163
Florida,7/5/2014,3394,39,767,99,112,44,183,46,46,64,823,174
Florida,7/12/2014,3405,38,777,105,103,42,181,41,50,44,834,189
Florida,7/19/2014,3512,41,826,107,96,53,219,27,49,58,870,164
Florida,7/26/2014,3448,33,833,93,114,41,193,33,55,57,881,166
Florida,8/2/2014,3414,45,802,94,93,47,194,23,58,60,838,180
Florida,8/9/2014,3362,43,785,107,96,39,206,40,40,55,783,183
Florida,8/16/2014,3447,50,833,93,103,39,184,46,48,52,814,177
Florida,8/23/2014,3378,37,787,91,99,33,180,39,68,47,838,175
Florida,8/30/2014,3360,45,755,87,112,35,185,39,55,49,791,175
Florida,9/6/2014,3346,36,803,105,94,46,195,42,61,58,748,196
Florida,9/13/2014,3376,34,834,87,116,39,180,48,66,67,774,188
Florida,9/20/2014,3369,38,782,107,101,49,177,29,55,57,782,187
Florida,9/27/2014,3351,26,806,83,124,37,164,39,57,57,822,187
Florida,10/4/2014,3303,43,809,85,119,28,182,43,58,41,756,195
Florida,10/11/2014,3480,36,796,96,126,54,215,28,43,65,872,208
Florida,10/18/2014,3445,38,771,85,119,47,193,38,49,50,824,193
Florida,10/25/2014,3397,38,861,81,112,36,195,49,47,67,825,200
Florida,11/1/2014,3529,43,861,85,130,61,174,50,48,50,828,207
Florida,11/8/2014,3662,44,841,122,140,49,222,48,42,66,852,212
Florida,11/15/2014,3633,43,831,110,134,52,209,39,70,81,831,215
Florida,11/22/2014,3695,39,831,109,135,63,206,45,59,58,894,219
Florida,11/29/2014,3729,41,841,94,159,44,215,45,63,60,947,226
Florida,12/6/2014,3842,52,848,109,163,67,249,34,70,69,877,228
Florida,12/13/2014,3831,44,824,131,133,64,221,55,53,72,946,248
Florida,12/20/2014,4026,56,857,108,153,89,236,43,64,88,974,260
Florida,12/27/2014,4037,49,863,109,139,74,258,55,67,74,1016,219
Florida,1/3/2015,4172,51,833,100,144,91,289,57,76,71,1044,234
Florida,1/10/2015,4105,52,860,105,146,93,289,59,82,63,983,230
Florida,1/17/2015,4131,61,802,127,157,95,287,57,76,93,1012,243
Florida,1/24/2015,4103,50,873,133,163,86,269,53,70,80,1008,241
Florida,1/31/2015,4019,51,847,114,123,65,273,59,63,71,1004,251
Florida,2/7/2015,4172,48,889,112,135,88,289,47,77,93,1041,261
Florida,2/14/2015,4082,50,904,136,134,77,248,57,72,76,995,238
Florida,2/21/2015,4169,51,850,136,162,63,277,50,68,71,992,266
Florida,2/28/2015,4240,45,907,123,148,74,302,43,72,74,1052,245
Florida,3/7/2015,3992,52,844,125,136,68,244,66,84,77,982,240
Florida,3/14/2015,4011,65,858,129,145,68,261,54,76,67,980,236
Florida,3/21/2015,4026,44,909,103,132,53,236,55,77,64,1007,244
Florida,3/28/2015,3895,47,873,94,129,54,276,50,63,78,996,218
Florida,4/4/2015,3969,47,887,101,141,70,254,46,71,74,961,244
Florida,4/11/2015,3731,52,842,98,132,55,291,44,58,65,903,236
Florida,4/18/2015,3822,46,833,97,124,55,275,35,76,71,954,207
Florida,4/25/2015,3695,47,820,95,131,52,235,35,62,67,912,206
Florida,5/2/2015,3647,52,828,108,127,56,238,51,57,58,824,224
Florida,5/9/2015,3825,38,925,112,138,50,222,42,57,60,869,234
Florida,5/16/2015,3796,44,855,105,136,54,236,53,63,59,922,213
Florida,5/23/2015,3566,48,822,89,142,50,227,49,38,54,843,212
Florida,5/30/2015,3628,39,837,102,127,39,209,42,51,57,873,203
Florida,6/6/2015,3525,45,793,106,132,46,229,40,67,54,824,215
Florida,6/13/2015,3581,46,822,95,125,45,227,48,55,56,827,210
Florida,6/20/2015,3625,50,832,106,117,36,208,36,56,53,865,224
Florida,6/27/2015,3567,46,857,100,153,41,194,38,43,48,824,206
Florida,7/4/2015,3510,46,868,105,128,49,189,45,48,67,794,204
Florida,7/11/2015,3607,50,854,116,122,42,194,37,69,50,873,212
Florida,7/18/2015,3493,40,811,114,132,34,207,47,48,46,808,210
Florida,7/25/2015,3550,38,843,97,150,41,211,45,59,58,839,200
Florida,8/1/2015,3475,43,810,91,118,36,190,44,55,51,851,205
Florida,8/8/2015,3561,40,890,89,117,50,179,52,51,51,834,223
Florida,8/15/2015,3487,46,842,79,128,39,185,47,60,62,808,215
Florida,8/22/2015,3528,59,837,81,128,42,215,54,51,45,828,215
Florida,8/29/2015,3442,40,803,126,119,34,181,37,69,49,791,200
Florida,9/5/2015,3511,38,838,91,124,41,202,50,57,44,790,218
Florida,9/12/2015,3507,50,790,109,117,49,170,51,47,48,826,239
Florida,9/19/2015,3507,40,874,78,120,37,193,45,63,40,825,205
Florida,9/26/2015,3637,42,858,76,128,40,203,53,69,63,844,225
Florida,10/3/2015,3488,47,816,108,136,49,203,36,61,53,842,208
Florida,10/10/2015,3591,52,856,111,151,44,214,44,62,51,833,209
Florida,10/17/2015,3509,41,802,100,140,35,201,48,57,53,814,223
Florida,10/24/2015,3599,32,829,103,149,41,194,42,70,46,881,209
Florida,10/31/2015,3511,47,793,104,142,57,197,41,58,65,784,212
Florida,11/7/2015,3625,39,826,101,137,52,221,44,53,45,873,234
Florida,11/14/2015,3443,45,776,101,125,35,204,43,57,53,828,205
Florida,11/21/2015,3236,34,762,80,110,49,171,43,53,67,742,207
Florida,11/28/2015,3346,33,757,111,115,44,191,50,49,65,792,198
Florida,12/5/2015,3690,41,784,102,133,35,224,44,68,63,869,237
Florida,12/12/2015,3741,37,894,97,146,47,231,42,70,62,871,207
Florida,12/19/2015,3732,41,832,105,129,51,216,54,55,68,917,217
Florida,12/26/2015,3836,50,846,112,157,54,222,57,67,75,874,239
Florida,1/2/2016,3767,50,837,95,116,53,256,44,92,68,882,226
Florida,1/9/2016,3910,57,880,117,125,70,248,46,64,59,937,215
Florida,1/16/2016,3937,49,830,113,147,56,240,45,72,56,986,215
Florida,1/23/2016,4053,59,876,123,148,66,254,58,79,49,1021,249
Florida,1/30/2016,4053,51,848,125,149,61,244,50,68,59,990,248
Florida,2/6/2016,4119,56,846,131,159,64,257,52,77,72,970,248
Florida,2/13/2016,4213,46,884,109,145,75,276,42,74,67,1067,238
Florida,2/20/2016,4118,35,906,101,148,80,268,50,68,61,1010,251
Florida,2/27/2016,4200,59,903,111,144,73,252,63,69,57,1051,224
Florida,3/5/2016,4224,65,910,136,154,62,283,59,60,64,1027,248
Florida,3/12/2016,4298,59,923,121,145,73,307,62,87,59,1012,271
Florida,3/19/2016,4193,49,849,127,152,88,266,56,69,63,1034,263
Florida,3/26/2016,4091,54,891,122,157,88,270,52,54,54,974,255
Florida,4/2/2016,3986,58,866,127,129,64,270,48,78,50,976,218
Florida,4/9/2016,4052,50,852,117,147,66,257,39,54,58,955,266
Florida,4/16/2016,3884,60,816,110,141,64,232,51,68,49,932,239
Florida,4/23/2016,3883,57,913,106,118,55,250,56,60,55,947,223
Florida,4/30/2016,3771,72,809,111,137,53,250,42,66,62,872,212
Florida,5/7/2016,3802,46,828,123,159,53,247,57,76,55,848,233
Florida,5/14/2016,3793,38,895,116,135,44,220,43,71,62,857,235
Florida,5/21/2016,3700,41,843,106,141,49,225,47,45,45,874,208
Florida,5/28/2016,3665,36,817,115,147,63,238,49,59,56,858,207
Florida,6/4/2016,3714,35,813,110,133,45,246,35,57,69,830,219
Florida,6/11/2016,3545,47,797,104,143,44,211,40,46,58,795,232
Florida,6/18/2016,3728,53,810,118,130,50,208,50,50,58,845,232
Florida,6/25/2016,3529,36,834,102,136,45,225,42,57,41,800,204
Florida,7/2/2016,3589,42,783,102,120,37,218,47,66,57,856,211
Florida,7/9/2016,3648,40,802,119,145,57,216,52,39,47,828,216
Florida,7/16/2016,3741,55,846,109,126,38,204,40,43,54,888,222
Florida,7/23/2016,3673,54,847,109,139,40,233,55,46,70,810,215
Florida,7/30/2016,3584,57,833,112,128,37,189,30,54,48,816,198
Florida,8/6/2016,3642,47,828,108,119,42,230,42,45,68,844,228
Florida,8/13/2016,3637,35,879,105,141,35,196,42,60,62,819,233
Florida,8/20/2016,3585,32,827,80,138,37,199,39,48,61,832,230
Florida,8/27/2016,3559,37,778,96,148,49,197,32,75,55,780,202
Florida,9/3/2016,3672,44,860,123,127,43,187,30,53,66,794,252
Florida,9/10/2016,3624,44,823,105,130,42,177,45,46,54,855,227
Florida,9/17/2016,3577,51,796,104,126,50,209,50,47,59,773,231
Florida,9/24/2016,3612,30,838,91,118,47,197,54,46,66,849,205
Florida,10/1/2016,3627,47,823,115,133,38,214,40,53,50,850,207
Florida,10/8/2016,3637,28,843,106,133,40,202,36,46,59,826,231
Florida,10/15/2016,3650,40,799,108,149,49,212,42,59,61,813,211
Florida,10/22/2016,3814,44,848,126,116,45,212,47,66,64,854,234
Florida,10/29/2016,3622,49,806,97,116,38,196,38,47,59,795,224
Florida,11/5/2016,3740,36,802,104,131,45,228,51,72,45,846,233
Florida,11/12/2016,3831,36,856,122,146,53,233,46,66,58,872,227
Florida,11/19/2016,3821,46,859,104,127,64,223,42,56,66,861,240
Florida,11/26/2016,3954,53,828,117,126,56,230,42,73,63,941,241
Florida,12/3/2016,3965,54,838,100,143,53,246,46,64,58,925,260
Florida,12/10/2016,3877,43,833,128,138,60,239,57,76,65,897,242
Florida,12/17/2016,3902,42,845,94,126,65,232,47,75,69,964,232
Florida,12/24/2016,3830,40,873,110,133,56,251,47,58,58,891,232
Florida,12/31/2016,3936,51,815,124,131,68,216,52,63,68,918,263
Florida,1/7/2017,4153,56,794,127,154,79,260,54,61,78,988,237
Florida,1/14/2017,4337,57,941,145,141,75,246,59,73,48,1002,278
Florida,1/21/2017,4237,53,953,100,153,79,307,58,68,63,962,248
Florida,1/28/2017,4039,52,841,121,137,74,259,62,63,58,937,261
Florida,2/4/2017,4333,59,910,134,153,95,307,59,71,58,1022,290
Florida,2/11/2017,4154,45,880,133,129,78,245,58,72,62,1012,263
Florida,2/18/2017,4295,56,891,150,134,87,327,72,72,56,1026,259
Florida,2/25/2017,4354,50,928,126,151,70,302,59,83,80,1020,253
Florida,3/4/2017,4139,44,858,120,114,68,294,55,57,54,1009,260
Florida,3/11/2017,4314,46,916,117,132,82,281,64,63,77,990,231
Florida,3/18/2017,4068,40,875,117,128,70,296,49,57,61,959,260
Florida,3/25/2017,4356,61,920,135,170,82,281,52,73,62,1038,280
Florida,4/1/2017,4140,44,896,119,146,60,278,50,74,63,961,266
Florida,4/8/2017,4106,61,926,110,150,55,253,44,58,55,972,257
Florida,4/15/2017,4089,57,901,109,137,65,270,53,72,46,953,225
Florida,4/22/2017,3943,56,881,103,133,56,250,46,60,53,945,247
Florida,4/29/2017,3929,46,868,122,125,75,259,58,69,65,895,245
Florida,5/6/2017,3884,36,864,111,120,54,240,52,66,59,861,254
Florida,5/13/2017,3816,54,844,102,123,49,238,58,73,57,851,234
Florida,5/20/2017,3807,33,850,111,140,45,245,43,42,63,891,236
Florida,5/27/2017,3752,49,844,122,118,31,258,32,47,50,874,211
Florida,6/3/2017,3836,42,841,120,135,43,223,47,52,55,845,250
Florida,6/10/2017,3774,50,804,98,137,61,218,40,56,40,891,246
Florida,6/17/2017,3625,46,847,120,116,51,208,46,60,49,805,214
Florida,6/24/2017,3807,36,905,113,132,53,228,47,64,45,810,246
Florida,7/1/2017,3770,44,852,107,130,48,239,49,59,57,856,213
Florida,7/8/2017,3763,36,863,117,112,50,212,51,45,51,853,211
Florida,7/15/2017,3671,45,814,109,125,62,211,53,53,61,851,231
Florida,7/22/2017,3672,35,857,106,134,41,227,43,63,42,802,237
Florida,7/29/2017,3645,48,810,108,140,44,210,56,40,50,808,224
Florida,8/5/2017,3688,49,862,107,130,54,225,53,60,48,768,250
Florida,8/12/2017,3854,47,897,109,109,53,255,41,52,51,860,237
Florida,8/19/2017,3815,49,859,127,124,38,209,47,65,45,894,213
Florida,8/26/2017,3637,45,858,100,126,57,201,44,54,54,837,239
Florida,9/2/2017,3590,39,852,117,124,50,211,35,48,45,822,223
Florida,9/9/2017,3800,59,854,132,128,41,226,42,64,61,856,204
Florida,9/16/2017,3864,35,756,144,124,57,233,45,61,58,920,230
Florida,9/23/2017,3937,47,836,113,138,51,232,52,72,65,884,246
Florida,9/30/2017,3836,50,841,108,130,57,209,53,67,72,862,221
Florida,10/7/2017,3901,36,881,141,149,39,226,46,65,73,837,264
Florida,10/14/2017,3818,41,845,106,112,47,215,48,52,56,857,247
Florida,10/21/2017,3796,61,786,128,137,48,223,45,47,66,849,245
Florida,10/28/2017,3849,43,808,125,121,54,223,45,55,80,923,230
Florida,11/4/2017,3985,47,855,110,144,60,222,56,60,73,889,237
Florida,11/11/2017,3891,65,825,107,121,58,223,51,72,52,887,245
Florida,11/18/2017,3943,54,848,126,139,61,217,35,59,56,880,243
Florida,11/25/2017,3912,55,877,108,117,55,236,41,70,54,931,244
Florida,12/2/2017,3999,42,858,115,110,63,223,64,62,61,931,283
Florida,12/9/2017,3914,41,885,118,136,46,213,43,63,73,873,255
Florida,12/16/2017,4208,53,906,142,140,73,254,48,58,59,970,298
Florida,12/23/2017,4277,58,897,130,148,64,290,40,77,66,990,277
Florida,12/30/2017,4211,60,815,134,150,85,259,53,64,69,963,299
Florida,1/6/2018,4480,47,881,168,159,100,284,63,77,58,1050,288
Florida,1/13/2018,4696,62,932,141,176,105,330,71,75,77,1085,283
Florida,1/20/2018,4719,71,898,147,165,128,341,72,63,71,1123,320
Florida,1/27/2018,4669,57,880,153,170,136,287,66,74,72,1055,327
Florida,2/3/2018,4722,71,899,148,161,141,297,72,83,87,1119,285
Florida,2/10/2018,4658,60,933,130,153,121,319,55,60,59,1125,294
Florida,2/17/2018,4493,66,904,135,145,125,300,61,55,61,1046,287
Florida,2/24/2018,4231,48,911,128,119,95,287,45,65,56,1006,258
Florida,3/3/2018,4231,45,899,128,118,67,262,62,59,73,981,282
Florida,3/10/2018,4151,31,891,100,119,54,294,83,60,74,968,292
Florida,3/17/2018,4317,59,925,130,157,69,265,67,61,69,980,283
Florida,3/24/2018,4197,59,928,114,125,80,274,58,67,63,997,293
Florida,3/31/2018,4136,62,842,125,155,77,265,58,81,51,951,270
Florida,4/7/2018,4158,43,907,125,136,61,272,70,78,58,950,268
Florida,4/14/2018,4014,59,868,117,119,76,274,49,73,58,896,313
Florida,4/21/2018,3997,41,878,139,137,54,243,69,53,66,882,270
Florida,4/28/2018,3893,42,840,104,132,51,245,46,59,64,908,265
Florida,5/5/2018,3961,41,849,113,124,45,242,53,46,49,955,255
Florida,5/12/2018,3857,49,876,112,123,44,208,53,46,51,895,222
Florida,5/19/2018,3799,43,853,108,122,51,243,64,57,52,864,268
Florida,5/26/2018,3678,36,780,121,121,45,235,49,52,53,879,247
Florida,6/2/2018,3903,43,859,111,138,49,234,51,73,40,915,259
Florida,6/9/2018,3918,42,873,98,119,43,223,58,60,52,902,281
Florida,6/16/2018,3793,40,819,116,123,45,245,53,57,44,886,221
Florida,6/23/2018,3816,35,865,112,119,45,241,45,49,52,843,253
Florida,6/30/2018,3722,52,834,122,98,49,217,43,61,59,858,248
Florida,7/7/2018,4021,42,910,120,138,47,238,65,70,64,876,237
Florida,7/14/2018,3675,49,792,107,104,45,233,55,59,55,864,232
Florida,7/21/2018,3702,47,804,98,128,35,213,43,62,55,832,253
Florida,7/28/2018,3633,36,856,102,116,41,190,47,51,68,817,232
Florida,8/4/2018,3686,51,853,126,121,45,197,53,65,50,822,242
Florida,8/11/2018,3725,36,828,114,117,40,184,52,59,56,848,246
Florida,8/18/2018,3566,40,805,115,104,32,194,57,47,55,817,222
Florida,8/25/2018,3624,48,888,99,112,40,220,42,55,48,814,233
Florida,9/1/2018,3698,46,841,136,118,36,212,43,43,50,827,231
Florida,9/8/2018,3677,44,858,99,121,41,210,36,49,40,838,239
Florida,9/15/2018,3886,43,889,122,122,38,209,53,55,68,875,231
Florida,9/22/2018,3742,40,828,115,117,44,228,56,62,47,894,226
Florida,9/29/2018,3765,45,830,124,108,45,188,45,63,48,882,229
Florida,10/6/2018,3769,37,868,103,117,59,219,47,59,51,844,240
Florida,10/13/2018,3787,45,887,121,125,34,195,54,48,62,866,240
Florida,10/20/2018,3712,37,823,94,114,43,209,51,55,62,827,261
Florida,10/27/2018,3875,53,886,123,130,39,206,51,69,64,844,258
Florida,11/3/2018,3750,50,886,109,121,30,214,40,50,47,870,232
Florida,11/10/2018,3814,55,865,122,148,37,201,45,43,50,878,238
Florida,11/17/2018,3947,52,906,115,136,62,226,47,60,66,829,240
Florida,11/24/2018,3877,43,861,136,123,47,190,55,80,59,905,233
Florida,12/1/2018,3934,42,882,96,102,53,218,46,60,61,935,269
Florida,12/8/2018,4154,60,850,141,127,50,205,55,50,75,1009,288
Florida,12/15/2018,4151,65,886,124,137,58,236,55,69,69,963,266
Florida,12/22/2018,3978,50,825,109,110,60,223,43,63,60,973,264
Florida,12/29/2018,4180,59,888,131,123,55,260,58,77,60,955,272
Georgia,1/4/2014,933,25,175,35,24,29,68,27,17,25,214,29
Georgia,1/11/2014,1735,36,319,59,47,76,94,38,33,34,421,88
Georgia,1/18/2014,1664,38,337,46,55,58,88,31,38,25,393,85
Georgia,1/25/2014,1691,38,323,52,54,51,111,29,54,25,405,78
Georgia,2/1/2014,1608,44,334,41,54,52,83,25,36,41,328,82
Georgia,2/8/2014,1590,33,320,51,48,40,95,23,25,31,343,91
Georgia,2/15/2014,1529,29,315,46,40,38,86,26,37,36,349,63
Georgia,2/22/2014,1535,34,309,42,57,36,86,15,40,27,352,84
Georgia,3/1/2014,1526,35,317,41,49,33,113,24,32,28,319,78
Georgia,3/8/2014,1460,18,349,36,49,43,65,27,41,32,299,71
Georgia,3/15/2014,1452,28,317,48,34,25,88,20,40,19,316,78
Georgia,3/22/2014,1516,28,311,39,46,49,87,27,42,22,351,83
Georgia,3/29/2014,1514,29,339,44,47,28,79,24,33,26,344,66
Georgia,4/5/2014,1552,27,343,46,44,29,91,31,31,26,351,78
Georgia,4/12/2014,1438,24,330,44,49,28,94,28,21,20,303,78
Georgia,4/19/2014,1373,35,272,43,54,22,71,32,34,23,291,84
Georgia,4/26/2014,1506,40,346,39,43,19,89,25,26,26,331,78
Georgia,5/3/2014,1433,26,320,43,42,25,86,25,29,20,320,72
Georgia,5/10/2014,1486,26,309,47,46,23,80,32,35,22,332,88
Georgia,5/17/2014,1432,27,306,40,52,16,76,35,37,23,334,73
Georgia,5/24/2014,1479,36,324,56,45,22,88,29,34,21,312,75
Georgia,5/31/2014,1494,23,336,52,53,18,74,38,34,34,325,68
Georgia,6/7/2014,1426,25,313,39,48,29,79,27,25,21,321,55
Georgia,6/14/2014,1401,27,338,40,38,27,74,20,24,39,305,54
Georgia,6/21/2014,1334,19,295,47,49,22,76,19,30,25,289,81
Georgia,6/28/2014,1415,31,326,28,39,23,72,11,33,27,309,77
Georgia,7/5/2014,1365,24,313,38,40,16,81,28,29,27,294,65
Georgia,7/12/2014,1381,25,336,36,38,23,69,20,28,28,275,71
Georgia,7/19/2014,1398,22,339,26,39,18,70,20,46,20,305,75
Georgia,7/26/2014,1332,26,306,35,48,21,64,22,34,15,282,71
Georgia,8/2/2014,1315,22,312,42,45,13,63,24,30,18,288,50
Georgia,8/9/2014,1450,21,345,45,56,25,82,22,29,20,299,70
Georgia,8/16/2014,1347,21,317,35,54,22,80,23,23,24,279,79
Georgia,8/23/2014,1438,26,321,40,47,20,83,24,26,21,343,64
Georgia,8/30/2014,1365,17,292,46,41,14,66,21,42,15,300,84
Georgia,9/6/2014,1400,24,314,42,53,26,67,21,30,27,299,72
Georgia,9/13/2014,1365,29,310,29,33,21,89,18,39,12,308,66
Georgia,9/20/2014,1391,21,319,41,39,21,60,22,37,29,314,68
Georgia,9/27/2014,1367,24,339,32,42,21,69,15,37,25,317,70
Georgia,10/4/2014,1421,28,325,35,57,13,66,23,41,23,309,62
Georgia,10/11/2014,1481,23,334,52,51,19,91,16,30,30,317,77
Georgia,10/18/2014,1415,24,346,39,67,32,86,24,36,25,296,81
Georgia,10/25/2014,1418,23,333,42,53,23,78,28,32,19,306,88
Georgia,11/1/2014,1429,32,348,42,61,24,84,31,29,22,308,77
Georgia,11/8/2014,1538,29,345,40,54,28,89,20,32,19,330,83
Georgia,11/15/2014,1522,36,350,33,66,21,71,31,23,20,355,84
Georgia,11/22/2014,1488,27,324,42,63,16,76,22,29,26,351,91
Georgia,11/29/2014,1559,30,306,45,67,34,92,32,45,24,354,78
Georgia,12/6/2014,1668,36,326,38,82,37,83,28,44,29,357,86
Georgia,12/13/2014,1645,44,329,62,69,43,111,23,36,22,407,69
Georgia,12/20/2014,1711,42,341,46,82,38,109,26,49,17,395,86
Georgia,12/27/2014,1715,34,313,48,97,49,113,43,41,30,397,86
Georgia,1/3/2015,1789,37,331,56,77,63,113,48,37,21,437,107
Georgia,1/10/2015,1768,38,323,51,82,56,119,33,44,30,400,97
Georgia,1/17/2015,1721,20,350,54,93,50,98,22,46,29,411,95
Georgia,1/24/2015,1651,31,322,54,83,57,97,41,39,22,393,83
Georgia,1/31/2015,1655,31,343,50,81,39,111,28,45,34,345,106
Georgia,2/7/2015,1629,29,316,51,77,36,111,24,39,23,345,85
Georgia,2/14/2015,1656,29,304,55,81,33,93,32,42,29,400,77
Georgia,2/21/2015,1700,28,337,51,87,50,108,32,39,31,381,95
Georgia,2/28/2015,1745,41,339,50,71,36,124,40,39,28,394,103
Georgia,3/7/2015,1665,39,323,42,77,40,97,34,37,19,378,104
Georgia,3/14/2015,1698,37,327,54,79,35,116,40,39,22,366,83
Georgia,3/21/2015,1589,29,333,43,66,38,98,25,41,29,344,86
Georgia,3/28/2015,1583,28,346,40,56,30,84,42,46,26,355,79
Georgia,4/4/2015,1574,27,329,44,58,32,86,34,40,30,358,74
Georgia,4/11/2015,1540,22,315,53,55,22,104,35,47,28,344,78
Georgia,4/18/2015,1452,23,303,42,81,38,95,37,34,21,318,63
Georgia,4/25/2015,1572,23,357,41,52,21,92,31,26,22,349,86
Georgia,5/2/2015,1514,30,318,36,73,32,79,35,35,26,326,85
Georgia,5/9/2015,1499,22,321,42,67,18,90,26,32,25,333,71
Georgia,5/16/2015,1512,22,337,50,66,24,91,29,33,24,310,85
Georgia,5/23/2015,1528,27,347,29,58,29,73,33,45,20,334,86
Georgia,5/30/2015,1428,25,293,34,71,24,85,23,32,23,312,84
Georgia,6/6/2015,1456,23,327,38,56,26,92,24,40,19,289,96
Georgia,6/13/2015,1478,35,329,44,69,21,73,28,31,22,319,74
Georgia,6/20/2015,1457,26,340,46,50,24,71,23,34,25,341,78
Georgia,6/27/2015,1522,32,329,40,79,20,83,24,36,25,337,71
Georgia,7/4/2015,1437,27,332,43,62,26,87,28,27,24,317,63
Georgia,7/11/2015,1466,33,297,39,65,24,71,29,41,24,344,79
Georgia,7/18/2015,1475,23,312,50,75,18,83,28,27,16,336,95
Georgia,7/25/2015,1453,26,353,40,73,18,64,33,33,19,301,78
Georgia,8/1/2015,1463,26,332,27,64,24,78,22,39,30,319,82
Georgia,8/8/2015,1441,28,333,42,56,19,82,25,27,20,303,80
Georgia,8/15/2015,1408,42,325,43,64,16,64,28,37,23,287,81
Georgia,8/22/2015,1434,23,333,33,73,25,67,21,34,19,320,67
Georgia,8/29/2015,1414,32,317,35,69,26,80,18,28,15,313,71
Georgia,9/5/2015,1444,36,325,34,69,18,85,22,39,19,299,74
Georgia,9/12/2015,1438,27,319,42,55,20,72,29,25,21,312,75
Georgia,9/19/2015,1468,30,359,45,65,22,65,26,35,25,301,82
Georgia,9/26/2015,1459,19,347,33,65,25,91,25,41,20,313,77
Georgia,10/3/2015,1464,39,304,41,73,20,92,27,33,19,317,69
Georgia,10/10/2015,1473,27,295,32,74,25,77,28,31,18,337,74
Georgia,10/17/2015,1451,30,309,46,64,16,84,29,32,16,322,85
Georgia,10/24/2015,1515,33,308,37,71,29,73,25,39,27,339,89
Georgia,10/31/2015,1573,30,328,39,78,23,91,33,39,32,345,90
Georgia,11/7/2015,1597,37,370,46,88,26,88,35,27,22,339,87
Georgia,11/14/2015,1530,32,346,38,67,21,90,31,44,20,333,75
Georgia,11/21/2015,1575,49,322,42,86,22,95,26,25,27,350,90
Georgia,11/28/2015,1596,34,344,48,98,31,85,32,32,28,348,87
Georgia,12/5/2015,1583,34,325,46,92,27,74,31,37,21,373,83
Georgia,12/12/2015,1704,34,387,46,85,27,107,32,48,19,392,101
Georgia,12/19/2015,1556,19,328,32,78,33,98,24,30,23,356,72
Georgia,12/26/2015,1630,26,322,44,86,30,85,37,45,30,402,93
Georgia,1/2/2016,1553,33,319,28,79,36,112,24,47,22,353,88
